SMILES,MP
COC1=CC(C(O)=NN)C=C(OC)C1=O,156.0
CCOc1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F,84.0
CCOC1=CC(OC2=CC=C(C(F)(F)F)C=C2Cl)=CC=C1[N+](=O)[O-],84.0
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],84.0
[CH3][CH2][O][c]1[cH][c]([O][c]2[cH][cH][c]([C]([F])([F])[F])[cH][c]2[Cl])[cH][cH][c]1[N+](=[O])[O-],84.0
CCOC1=C([N+](=O)[O-])C=CC(OC2=C(Cl)C=C(C(F)(F)F)C=C2)=C1,84.0
OC(=O)C(C(C(=O)O)(F)F)(F)F,115.0
O=C(O)C(F)(F)C(F)(F)C(=O)O,115.0
[O]=[C]([OH])[C]([F])([F])[C]([F])([F])[C](=[O])[OH],115.0
CC(NSc1nc2c(s1)cccc2)(C)C,108.0
CC(C)(C)NSC1=NC2=C(C=CC=C2)S1,108.0
CC(C)(C)NSc1nc2ccccc2s1,108.0
[CH3][C]([CH3])([CH3])[NH][S][c]1[n][c]2[cH][cH][cH][cH][c]2[s]1,108.0
CC(C)(C)NSC1=NC2=CC=CC=C2S1,108.0
Fc1ccc(c(c1)C(=O)O)Cl,148.0
O=C(O)C1=CC(F)=CC=C1Cl,148.0
O=C(O)c1cc(F)ccc1Cl,148.0
[O]=[C]([OH])[c]1[cH][c]([F])[cH][cH][c]1[Cl],148.0
O=C(O)C1=C(Cl)C=CC(F)=C1,148.0
CC(Cl)(Cl)F,-103.5
CC(F)(Cl)Cl,-103.5
[CH3][C]([F])([Cl])[Cl],-103.5
S=C=Nc1cccc(c1)[N+](=O)[O-],57.0
O=[N+]([O-])C1=CC(N=C=S)=CC=C1,57.0
O=[N+]([O-])c1cccc(N=C=S)c1,57.0
[O]=[N+]([O-])[c]1[cH][cH][cH][c]([N]=[C]=[S])[cH]1,57.0
O=[N+]([O-])C1=CC=CC(N=C=S)=C1,57.0
Nc1nn2c(c1N=Nc1ccc(cc1)C(=O)O)nc(cc2C(F)(F)F)c1cccs1,184.0
NC1=NN2C(C(F)(F)F)=CC(C3=CC=CS3)=NC2=C1N=NC1=CC=C(C(=O)O)C=C1,184.0
Nc1nn2c(C(F)(F)F)cc(-c3cccs3)nc2c1N=Nc1ccc(C(=O)O)cc1,184.0
[NH2][c]1[n][n]2[c]([C]([F])([F])[F])[cH][c](-[c]3[cH][cH][cH][s]3)[n][c]2[c]1[N]=[N][c]1[cH][cH][c]([C](=[O])[OH])[cH][cH]1,184.0
N=c1[nH]n2c(C(F)(F)F)cc(-c3cccs3)nc2c1N=Nc1ccc(C(=O)O)cc1,184.0
Brc1ccc(c(c1)C(=O)O)Br,155.0
O=C(O)C1=CC(Br)=CC=C1Br,155.0
O=C(O)c1cc(Br)ccc1Br,155.0
[O]=[C]([OH])[c]1[cH][c]([Br])[cH][cH][c]1[Br],155.0
O=C(O)C1=C(Br)C=CC(Br)=C1,155.0
CC(CN(C(=O)COC(=O)c1ccccc1)CC(C)C)C,44.5
CC(C)CN(CC(C)C)C(=O)COC(=O)C1=CC=CC=C1,44.5
CC(C)CN(CC(C)C)C(=O)COC(=O)c1ccccc1,44.5
[CH3][CH]([CH3])[CH2][N]([CH2][CH]([CH3])[CH3])[C](=[O])[CH2][O][C](=[O])[c]1[cH][cH][cH][cH][cH]1,44.5
CC(C)CN(CC(C)C)C(O)=COC(=O)c1ccccc1,44.5
CCCCCCCCCCCCCC(=O)C,39.0
CCCCCCCCCCCCCC(C)=O,39.0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][C]([CH3])=[O],39.0
C=C(O)CCCCCCCCCCCCC,39.0
CCCCCCCCCCCCC=C(C)O,39.0
[O-][N+](=O)c1ccc(c(c1)C(=O)O)Br,180.0
O=C(O)C1=CC([N+](=O)[O-])=CC=C1Br,180.0
O=C(O)c1cc([N+](=O)[O-])ccc1Br,180.0
[O]=[C]([OH])[c]1[cH][c]([N+](=[O])[O-])[cH][cH][c]1[Br],180.0
O=C(O)C1=C(Br)C=CC([N+](=O)[O-])=C1,180.0
OC(=O)c1c(N)cccc1F,166.0
NC1=C(C(=O)O)C(F)=CC=C1,166.0
Nc1cccc(F)c1C(=O)O,166.0
[NH2][c]1[cH][cH][cH][c]([F])[c]1[C](=[O])[OH],166.0
NC1=CC=CC(F)=C1C(=O)O,166.0
N=C1C=CC=C(F)C1=C(O)O,166.0
N=C1C=CC=C(F)C1C(=O)O,166.0
N=C1CC=CC(F)=C1C(=O)O,166.0
OC(=O)c1cccc(c1Cl)Cl,168.0
O=C(O)C1=CC=CC(Cl)=C1Cl,168.0
O=C(O)c1cccc(Cl)c1Cl,168.0
[O]=[C]([OH])[c]1[cH][cH][cH][c]([Cl])[c]1[Cl],168.0
O=C(O)C1=C(Cl)C(Cl)=CC=C1,168.0
N#Cc1ccccc1,-13.0
N#CC1=CC=CC=C1,-13.0
[N]#[C][c]1[cH][cH][cH][cH][cH]1,-13.0
N#CCCCCC#N,2.0
[N]#[C][CH2][CH2][CH2][CH2][C]#[N],2.0
Cc1cc(C)cc(c1Cc1c(C)cc(cc1C)C)C,130.0
CC1=CC(C)=C(CC2=C(C)C=C(C)C=C2C)C(C)=C1,130.0
Cc1cc(C)c(Cc2c(C)cc(C)cc2C)c(C)c1,130.0
[CH3][c]1[cH][c]([CH3])[c]([CH2][c]2[c]([CH3])[cH][c]([CH3])[cH][c]2[CH3])[c]([CH3])[cH]1,130.0
O=C1C(=CC(=O)c2c1cccc2)NCc1ccc(c(c1)Cl)Cl,217.0
O=C1C=C(NCC2=CC=C(Cl)C(Cl)=C2)C(=O)C2=C1C=CC=C2,217.0
O=C1C=C(NCc2ccc(Cl)c(Cl)c2)C(=O)c2ccccc21,217.0
[O]=[C]1[CH]=[C]([NH][CH2][c]2[cH][cH][c]([Cl])[c]([Cl])[cH]2)[C](=[O])[c]2[cH][cH][cH][cH][c]21,217.0
O=C1C=C(NCC2=CC(Cl)=C(Cl)C=C2)C(=O)C2=CC=CC=C12,217.0
O=C1C(=NCc2ccc(Cl)c(Cl)c2)C=C(O)c2ccccc21,217.0
O=C1CC(=NCc2ccc(Cl)c(Cl)c2)C(=O)c2ccccc21,217.0
O=C1CCCc2c1c(CSc1ccccc1)c1-c3ccccc3OCc1c2,91.0
O=C1CCCC2=C1C(CSC1=CC=CC=C1)=C1C(=C2)COC2=CC=CC=C21,91.0
O=C1CCCc2cc3c(c(CSc4ccccc4)c21)-c1ccccc1OC3,91.0
[O]=[C]1[CH2][CH2][CH2][c]2[cH][c]3[c]([c]([CH2][S][c]4[cH][cH][cH][cH][cH]4)[c]21)-[c]1[cH][cH][cH][cH][c]1[O][CH2]3,91.0
O=C1CCCC2=CC3=C(C4=CC=CC=C4OC3)C(CSC3=CC=CC=C3)=C12,91.0
OC1=CCCc2cc3c(c(CSc4ccccc4)c21)-c1ccccc1OC3,91.0
OC(=O)C1(N)CCCC1,330.0
NC1(C(=O)O)CCCC1,330.0
[NH2][C]1([C](=[O])[OH])[CH2][CH2][CH2][CH2]1,330.0
CCOC1OC(=CCC1Br)C(=O)N,142.0
CCOC1OC(C(N)=O)=CCC1Br,142.0
[CH3][CH2][O][CH]1[O][C]([C]([NH2])=[O])=[CH][CH2][CH]1[Br],142.0
CCOC1OC(C(=N)O)=CCC1Br,142.0
Nc1cc(O)c(cc1Cl)Cl,95.5
NC1=CC(O)=C(Cl)C=C1Cl,95.5
Nc1cc(O)c(Cl)cc1Cl,95.5
[NH2][c]1[cH][c]([OH])[c]([Cl])[cH][c]1[Cl],95.5
N=C1C=C(O)C(Cl)=CC1Cl,95.5
N=C1C=C(O)C(Cl)C=C1Cl,95.5
N=C1CC(=O)C(Cl)=CC1Cl,95.5
N=C1CC(=O)C(Cl)C=C1Cl,95.5
N=C1CC(O)=C(Cl)C=C1Cl,95.5
NC1=C(Cl)C=C(Cl)C(=O)C1,95.5
NC1=CC(=O)C(Cl)=CC1Cl,95.5
NC1=CC(=O)C(Cl)C=C1Cl,95.5
O=C(c1ccc(cc1)C)/C=C/C(=O)O,139.0
CC1=CC=C(C(=O)/C=C/C(=O)O)C=C1,139.0
Cc1ccc(C(=O)/C=C/C(=O)O)cc1,139.0
[CH3][c]1[cH][cH][c]([C](=[O])/[CH]=[CH]/[C](=[O])[OH])[cH][cH]1,139.0
C=C1C=CC(C(=O)/C=C/C(=O)O)C=C1,139.0
C=c1ccc(=C(O)/C=C/C(=O)O)cc1,139.0
Clc1nc2c(s1)cccc2,32.0
ClC1=NC2=C(C=CC=C2)S1,32.0
Clc1nc2ccccc2s1,32.0
[Cl][c]1[n][c]2[cH][cH][cH][cH][c]2[s]1,32.0
ClC1=NC2=CC=CC=C2S1,32.0
CCCCCCCCl,-70.0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][Cl],-70.0
CCC=CBr,-100.0
[CH3][CH2][CH]=[CH][Br],-100.0
CC(=CC(=O)O)C1CCCCC1,85.5
[CH3][C](=[CH][C](=[O])[OH])[CH]1[CH2][CH2][CH2][CH2][CH2]1,85.5
COc1cc(CCNC(=O)Cc2ccc(c(c2)OCc2ccccc2)OC)ccc1OCc1ccccc1,140.0
COC1=CC(CCNC(=O)CC2=CC=C(OC)C(OCC3=CC=CC=C3)=C2)=CC=C1OCC1=CC=CC=C1,140.0
COc1cc(CCNC(=O)Cc2ccc(OC)c(OCc3ccccc3)c2)ccc1OCc1ccccc1,140.0
[CH3][O][c]1[cH][c]([CH2][CH2][NH][C](=[O])[CH2][c]2[cH][cH][c]([O][CH3])[c]([O][CH2][c]3[cH][cH][cH][cH][cH]3)[cH]2)[cH][cH][c]1[O][CH2][c]1[cH][cH][cH][cH][cH]1,140.0
COc1cc(CCN=C(O)Cc2ccc(OC)c(OCc3ccccc3)c2)ccc1OCc1ccccc1,140.0
COC1=C(OCC2=CC=CC=C2)C=CC(CCN=C(O)CC2=CC(OCC3=CC=CC=C3)=C(OC)C=C2)=C1,140.0
COc1cc(CCNC(O)=Cc2ccc(OC)c(OCc3ccccc3)c2)ccc1OCc1ccccc1,140.0
OC1C(O)[C@@H](O)[C@H]([C@@H]([C@@H]1O)O)O,225.0
OC1C(O)[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,225.0
[OH][CH]1[CH]([OH])[C@H]([OH])[C@H]([OH])[C@@H]([OH])[C@H]1[OH],225.0
CN1CCN(CC1)C(c1ccccc1)c1ccccc1,105.5
CN1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1,105.5
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,105.5
[CH3][N]1[CH2][CH2][N]([CH]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[CH2][CH2]1,105.5
O=C(Nc1cccc(c1)[N+](=O)[O-])Nc1cccc(c1)[N+](=O)[O-],234.0
O=C(NC1=CC=CC([N+](=O)[O-])=C1)NC1=CC=CC([N+](=O)[O-])=C1,234.0
O=C(Nc1cccc([N+](=O)[O-])c1)Nc1cccc([N+](=O)[O-])c1,234.0
[O]=[C]([NH][c]1[cH][cH][cH][c]([N+](=[O])[O-])[cH]1)[NH][c]1[cH][cH][cH][c]([N+](=[O])[O-])[cH]1,234.0
O=[N+]([O-])c1cccc(N=C(O)Nc2cccc([N+](=O)[O-])c2)c1,234.0
O=[N+]([O-])C1=CC=CC(N=C(O)NC2=CC([N+](=O)[O-])=CC=C2)=C1,234.0
OC(=O)c1ccc(cc1)[N+](=O)[O-],240.0
O=C(O)C1=CC=C([N+](=O)[O-])C=C1,240.0
O=C(O)c1ccc([N+](=O)[O-])cc1,240.0
[O]=[C]([OH])[c]1[cH][cH][c]([N+](=[O])[O-])[cH][cH]1,240.0
CCCCCCCCCCCC(=O)OCCCC,-10.0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][C](=[O])[O][CH2][CH2][CH2][CH3],-10.0
CCCCCCCCCCC=C(O)OCCCC,-10.0
OC(=O)Cc1cccc(c1)Oc1ccccc1,89.0
O=C(O)CC1=CC=CC(OC2=CC=CC=C2)=C1,89.0
O=C(O)Cc1cccc(Oc2ccccc2)c1,89.0
[O]=[C]([OH])[CH2][c]1[cH][cH][cH][c]([O][c]2[cH][cH][cH][cH][cH]2)[cH]1,89.0
O=C(O)CC1=CC(OC2=CC=CC=C2)=CC=C1,89.0
OC(O)=Cc1cccc(Oc2ccccc2)c1,89.0
Clc1cccc2c1nc(cc2O)C(F)(F)F,139.0
OC1=CC(C(F)(F)F)=NC2=C1C=CC=C2Cl,139.0
Oc1cc(C(F)(F)F)nc2c(Cl)cccc12,139.0
[OH][c]1[cH][c]([C]([F])([F])[F])[n][c]2[c]([Cl])[cH][cH][cH][c]12,139.0
OC1=C2C=CC=C(Cl)C2=NC(C(F)(F)F)=C1,139.0
O=c1cc(C(F)(F)F)[nH]c2c(Cl)cccc12,139.0
CCOc1ccc(cc1)c1nnc2n1NC(S2)c1ccccc1,118.0
CCOC1=CC=C(C2=NN=C3SC(C4=CC=CC=C4)NN32)C=C1,118.0
CCOc1ccc(-c2nnc3n2NC(c2ccccc2)S3)cc1,118.0
[CH3][CH2][O][c]1[cH][cH][c](-[c]2[n][n][c]3[n]2[NH][CH]([c]2[cH][cH][cH][cH][cH]2)[S]3)[cH][cH]1,118.0
OCc1cc(cc(c1)C(F)(F)F)C(F)(F)F,54.0
OCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,54.0
OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,54.0
[OH][CH2][c]1[cH][c]([C]([F])([F])[F])[cH][c]([C]([F])([F])[F])[cH]1,54.0
O=C1CCCN(C1)C(=O)OC(C)(C)C,38.0
CC(C)(C)OC(=O)N1CCCC(=O)C1,38.0
[CH3][C]([CH3])([CH3])[O][C](=[O])[N]1[CH2][CH2][CH2][C](=[O])[CH2]1,38.0
CC(C)(C)OC(=O)N1C=C(O)CCC1,38.0
CC(C)(C)OC(=O)N1CCC=C(O)C1,38.0
CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1[C@@H](O)[C@@H]1[C@@H](C)c3cccc(c3C(=O)C1=C2O)O)O)O)C,201.0
C[C@H]1C2=CC=CC(O)=C2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,201.0
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,201.0
[CH3][C@H]1[c]2[cH][cH][cH][c]([OH])[c]2[C](=[O])[C]2=[C]([OH])[C@]3([OH])[C](=[O])[C]([C]([NH2])=[O])=[C]([OH])[C@@H]([N]([CH3])[CH3])[C@@H]3[C@@H]([OH])[C@@H]21,201.0
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,201.0
C[C@H]1C2=C(C(=O)C3=C(O)[C@]4(O)C(=O)C(C(=N)O)=C(O)[C@@H](N(C)C)[C@@H]4[C@@H](O)[C@@H]31)C(O)=CC=C2,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(O)=C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(O)=C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2=C(O)[C@]3(O)C(O)=C(C(N)=O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(=N)O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(O)=C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(O)=C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(=O)C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(=O)C(C(=N)O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(=O)C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(=O)C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CC=C(O)C2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(O)=C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(O)=C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2=C(O)[C@]3(O)C(O)=C(C(N)=O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2C(=O)[C@]3(O)C(=O)C(C(=N)O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2C(=O)[C@]3(O)C(=O)C(C(=N)O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2C(=O)[C@]3(O)C(=O)C(C(=N)O)C(O)=C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
CC1=C2C=CCC(=O)C2=C(O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,201.0
Cc1ccc(cc1)S(=O)(=O)C,88.0
CC1=CC=C(S(C)(=O)=O)C=C1,88.0
Cc1ccc(S(C)(=O)=O)cc1,88.0
[CH3][c]1[cH][cH][c]([S]([CH3])(=[O])=[O])[cH][cH]1,88.0
C1=CC=CC=CC=C1,-5.0
[CH]1=[CH][CH]=[CH][CH]=[CH][CH]=[CH]1,-5.0
NCC(c1ccc(cc1)OC)c1ccc(cc1)OC,48.0
COC1=CC=C(C(CN)C2=CC=C(OC)C=C2)C=C1,48.0
COc1ccc(C(CN)c2ccc(OC)cc2)cc1,48.0
[CH3][O][c]1[cH][cH][c]([CH]([CH2][NH2])[c]2[cH][cH][c]([O][CH3])[cH][cH]2)[cH][cH]1,48.0
COc1ccc(cc1)Nc1nc(N)nnc1c1ccccc1,293.0
COC1=CC=C(NC2=NC(N)=NN=C2C2=CC=CC=C2)C=C1,293.0
COc1ccc(Nc2nc(N)nnc2-c2ccccc2)cc1,293.0
[CH3][O][c]1[cH][cH][c]([NH][c]2[n][c]([NH2])[n][n][c]2-[c]2[cH][cH][cH][cH][cH]2)[cH][cH]1,293.0
COc1ccc(Nc2[nH]c(=N)nnc2-c2ccccc2)cc1,293.0
COC1=CC=C(NC2=C(C3=CC=CC=C3)N=NC(=N)N2)C=C1,293.0
COc1ccc(N=c2[nH]c(=N)[nH]nc2-c2ccccc2)cc1,293.0
COc1ccc(N=c2[nH]c(N)nnc2-c2ccccc2)cc1,293.0
COc1ccc(N=c2nc(N)[nH]nc2-c2ccccc2)cc1,293.0
COc1ccc(Nc2nc(=N)[nH]nc2-c2ccccc2)cc1,293.0
CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl,244.0
CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=C1C=CC=C2,244.0
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,244.0
[CH3][NH][C@H]1[CH2][CH2][C@@H]([c]2[cH][cH][c]([Cl])[c]([Cl])[cH]2)[c]2[cH][cH][cH][cH][c]21,244.0
CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C21,244.0
O=C(Nc1c(C)cccc1C)CN1CCN(CC1)CCCC(c1ccc(cc1)F)c1ccc(cc1)F,159.0
CC1=C(NC(=O)CN2CCN(CCCC(C3=CC=C(F)C=C3)C3=CC=C(F)C=C3)CC2)C(C)=CC=C1,159.0
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,159.0
[CH3][c]1[cH][cH][cH][c]([CH3])[c]1[NH][C](=[O])[CH2][N]1[CH2][CH2][N]([CH2][CH2][CH2][CH]([c]2[cH][cH][c]([F])[cH][cH]2)[c]2[cH][cH][c]([F])[cH][cH]2)[CH2][CH2]1,159.0
Cc1cccc(C)c1N=C(O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,159.0
CC1=C(N=C(O)CN2CCN(CCCC(C3=CC=C(F)C=C3)C3=CC=C(F)C=C3)CC2)C(C)=CC=C1,159.0
Cc1cccc(C)c1NC(O)=CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,159.0
OC(=O)CCC(C1CCC2C1(C)CCC(C2C(=O)O)C1(C)CCCCC1C(=O)O)C,266.0
CC(CCC(=O)O)C1CCC2C(C(=O)O)C(C3(C)CCCCC3C(=O)O)CCC12C,266.0
[CH3][CH]([CH2][CH2][C](=[O])[OH])[CH]1[CH2][CH2][CH]2[CH]([C](=[O])[OH])[CH]([C]3([CH3])[CH2][CH2][CH2][CH2][CH]3[C](=[O])[OH])[CH2][CH2][C]12[CH3],266.0
CC(CC=C(O)O)C1CCC2C(=C(O)O)C(C3(C)CCCCC3=C(O)O)CCC21C,266.0
CC(CC=C(O)O)C1CCC2C(=C(O)O)C(C3(C)CCCCC3C(=O)O)CCC21C,266.0
CC(CC=C(O)O)C1CCC2C(C(=O)O)C(C3(C)CCCCC3=C(O)O)CCC12C,266.0
CC(CC=C(O)O)C1CCC2C(C(=O)O)C(C3(C)CCCCC3C(=O)O)CCC12C,266.0
CC(CCC(=O)O)C1CCC2C(=C(O)O)C(C3(C)CCCCC3=C(O)O)CCC21C,266.0
CC(CCC(=O)O)C1CCC2C(=C(O)O)C(C3(C)CCCCC3C(=O)O)CCC21C,266.0
CC(CCC(=O)O)C1CCC2C(C(=O)O)C(C3(C)CCCCC3=C(O)O)CCC12C,266.0
