SMILES,Mpexp,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
ClC1=C2C(SC=C2C2=CC=CS2)=NC(CN2CCCCC2)=N1,90,128.24228,169.77737,142.73712,153.3788,154.92598,173.226,126.29108,139.62868,124.28547,125.73462,143.82274,17.4084987540804
CC1=CC(C=O)=C(C)N1C1CC1,73,108.1324,101.32168,57.793453,84.7177,112.32652,79.837975,98.72547,91.85177,108.81587,99.81785,94.3340688,15.7035584370183
O=C1NC(=O)C2(CCCC3=C2C=CS3)N1,268,220.24448,164.68303,182.87773,218.0732,184.67693,200.06126,211.40543,214.42993,177.63528,198.4439,197.253117,18.1030258649708
CC1=C(SC2=C1C(=O)NC(C)=N2)C(O)=O,389,257.26337,284.39172,303.8851,256.2766,266.054,232.20529,291.2271,252.29654,231.41444,266.2458,264.125996,22.5206318216973
OC(=O)C1=C(C=CC=C1)N1C=NN=N1,192,166.91766,208.54443,212.70746,222.69958,136.70511,184.2092,192.10425,192.88428,211.12633,181.19087,190.908917,24.2154258049666
CC1=CC(C(=O)CCC(O)=O)=C(C)S1,106.5,98.102295,134.4085,116.79621,127.923836,99.00069,92.91054,127.80522,122.700485,115.02725,123.85562,115.8530646,13.6777668568978
CCOC1=C(OC)C=CC(C=CC(O)=O)=C1,165,159.37834,164.63377,189.73999,169.5526,173.85199,169.314,174.8864,174.62814,181.36966,175.1656,173.252049,8.01425498845582
OC(=O)CCCN1C(=O)OC2=C1C=CC=C2,142,118.41974,123.03008,150.2089,119.573944,144.63983,148.56195,154.73561,129.32932,157.15488,151.8122,139.7466454,14.6087094723868
OC(=O)CN1C(=O)OC2=C1C=CC=C2,179,166.97586,182.43315,164.2249,180.79135,180.8984,187.01895,194.2149,188.47446,213.45483,184.69695,184.318375,13.0529094675626
CCCN1N=C(C=CC1=O)C(O)=O,133,151.8742,149.03664,175.13274,126.600945,133.93338,136.82686,163.38776,163.57074,143.76958,120.63743,146.4770275,16.5998234285885
FC1=C(F)C(F)=C(NC(=O)CNC(=O)CCl)C=C1,161,91.800354,105.83634,116.099754,92.875,112.38922,117.52669,131.52444,145.98068,123.844925,147.85594,118.5733343,18.4093444192497
COC1=C(OCC(N)=O)C=CC(C=O)=C1,156,128.92686,140.29134,181.19418,134.35815,160.06422,136.39934,157.06541,147.84802,137.69252,145.66745,146.950749,14.7450428810007
CC1=CC(C(=O)CCl)=C(C)N1CC(F)(F)F,144,72.790054,132.89047,86.11235,81.9506,92.755226,64.98692,104.01851,101.45814,107.754555,96.97701,94.1693835,18.3488410026108
CCOC1=CC(CC=C)=C(O)C=C1,136,45.02911,55.2056,14.736826,29.4686,61.065956,30.31295,60.351738,27.94281,38.91748,20.70486,38.373593,15.6519818404989
CC(=O)NC1=C(C(O)=O)C(=CS1)C1=CC=CS1,228,200.9184,208.09966,209.08176,171.88908,205.02359,174.6295,182.66618,210.26144,169.84604,160.52216,189.293781,18.2629056669833
CN1CCN(CC1)C1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O,161,171.70879,162.84677,152.24776,178.71068,184.2152,182.51898,132.30368,172.85619,188.17564,163.18906,168.877275,16.1158662403014
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=C(C=CC=C1)C1=CC=CC=C1,165,178.77892,171.03511,200.74654,187.00972,200.85739,190.12512,186.35434,183.8931,176.92625,218.64433,189.437082,13.2918961629436
CC(C)C(NC1=NS(=O)(=O)C2=C1C=CC=C2)C(O)=O,235,223.66249,199.03957,202.10976,163.39146,141.70572,168.17464,150.2643,167.18802,181.75362,181.97632,177.92659,23.7744480196668
CC1=CC(C(=O)CCl)=C(C)N1C1=NC=CS1,90,138.0542,94.11387,108.79236,123.86548,109.56712,82.93159,134.90222,150.86247,106.53413,121.23409,117.085753,19.728161322545
CCOC(=O)C1=CNOC1=N,17,100.85455,77.03745,111.52565,107.698135,120.27257,112.72886,92.96593,124.998764,89.23591,60.054546,99.7372365,19.1790058251926
FC1=CC=C(C=C1)C1=C2C=CC=CC2=C(Cl)N=N1,187,200.33841,191.64009,159.52782,131.40897,178.9555,189.86542,156.77101,168.97487,188.81612,173.35643,173.965464,19.6127577707961
OC1=CC=C(NC(=O)C2=CC=C(Cl)C=C2)C=C1,247,185.1314,219.28896,217.10573,219.19868,205.24486,192.04662,195.31683,191.83484,235.19191,178.5741,203.893393,17.2616798576182
CN1N(C(=O)C(NC(=O)CSC2=C(C=CC=C2)C(O)=O)=C1C)C1=CC=CC=C1,121.5,152.39424,220.94083,195.5566,183.0078,170.51614,168.81816,179.19145,189.01848,185.19815,204.87724,184.951909,18.4036189309654
OC1=C(C=CC=C1)C(=O)C1=CON=C1,114,105.24932,118.55983,102.22837,85.003334,133.96106,133.22525,120.58016,156.36531,101.00973,90.256935,114.6439299,21.002976708261
CC1=CC=C(C=C1)C1=NN=C(S)O1,267,235.77213,230.13177,216.89717,217.83485,223.92844,223.54536,189.17735,220.46443,218.29727,233.97528,221.002405,12.3779704552194
CN1C(S)=NN=C1C1=C(Cl)C=CC=C1,145,192.28618,180.73537,189.36142,147.12183,143.188,201.71596,186.09863,177.50404,198.18573,179.74281,179.593997,18.7599817160988
CN(C1=CC=C(O)C=C1)S(=O)(=O)C1=CC=CS1,150,127.14806,158.61855,138.14613,143.2908,139.89606,113.55974,115.808426,131.85672,118.89608,95.86373,128.3084296,17.0387498465346
OC(=O)C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(F)C=C1,296,267.40845,286.83154,255.36665,217.30212,240.42412,266.50732,246.72365,247.03954,262.96194,239.58104,253.014637,18.2399092558308
OC(=O)C1=C(C=CC=C1)C(=O)N1CCCCC1,110,139.15993,132.40059,158.3686,109.71459,115.514534,159.34367,134.36368,136.491,124.90614,126.57797,133.6840704,15.2968326954585
OC(=O)CSCC(=O)N1CCOCC1,120,105.09471,141.85358,130.67152,115.001595,69.33114,114.45235,120.28922,108.193565,81.66421,101.84968,108.840157,20.3220159518554
OC(=O)CCNS(=O)(=O)C1=CC=C(Cl)C=C1,157,132.41222,135.32033,110.334785,132.1607,128.42654,132.81554,151.10814,134.2433,138.62424,125.90353,132.1349325,9.72139623397412
FC1=CC2=C(C=C1)N=C(NC(=O)CCl)S2,171,148.86952,169.7325,196.99197,161.7202,168.39056,164.35501,166.48273,184.22334,185.81248,166.56459,171.31429,13.1809865169531
CC(OC1=CC=C(C=C1)C(C)=O)C(O)=O,159.5,131.98402,128.44092,139.91057,127.7551,142.55096,124.70217,121.85499,108.00616,121.252,138.12128,128.457817,9.81829533983069
NNC(=O)CC1=CC=C(Cl)C=C1,166,105.6937,130.79315,126.08458,126.9921,135.80098,120.05741,128.59052,138.9633,125.67058,118.5904,125.723672,8.9257502008983
CC(C)N(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,169,118.74973,156.67253,125.83229,118.29479,138.44589,179.71405,170.40228,147.27054,169.53491,135.08754,146.000455,21.2003687603212
CC(C)NS(=O)(=O)C1=CC(=CC=C1)C(O)=O,163,135.53955,125.52973,133.32802,123.88401,120.52024,137.09286,160.3004,166.85237,140.18527,169.32185,141.25543,17.0253853813545
CC(C)CNC(=O)C1=C(N)C=CC=C1,110,82.7508,90.92434,80.7066,98.61764,99.86751,88.48147,101.66223,106.98702,93.92852,118.38537,96.23115,10.8220453151047
NC1=C(C=CC=C1)C(=O)NCC=C,93,89.53878,70.132576,81.5324,114.51481,75.56974,96.58384,115.32387,103.922775,93.07717,96.183044,93.6379005,14.3863846587905
NC1=C(C=CC=C1)C(=O)N1CCCC1,87,103.07958,103.61272,107.794174,115.51659,107.41876,123.75972,100.44323,110.07889,98.971375,98.90814,106.9583179,7.50639987545159
CCOC(=O)C1=C(C)C2=C(S1)N=CN=C2Cl,114,144.15842,125.76042,164.37978,124.38591,130.61101,120.40293,140.7475,136.61328,161.77403,121.13513,136.996841,15.1071524518279
CC1=CC(=NO1)N1C(C)=CC(C(=O)CCl)=C1C,111,125.69395,139.75722,56.25683,122.48709,127.38504,79.24792,126.808975,117.36695,150.0398,125.61775,117.0661525,26.6619319772573
OC(=O)C1=NN(C=C1O)C1=CC=CC=C1,155,204.94011,202.24915,200.9717,188.89287,218.31358,191.96297,179.22505,206.32605,189.91867,221.34132,200.414147,12.5727657917381
COC1=CC(C(=O)CCl)=C(OC)C=C1,88,60.787148,78.32549,79.93899,72.49475,60.973892,40.983932,75.35309,63.241676,66.495895,57.420902,65.6015765,11.1084752987666
O=C(CC#N)C1=CC2=C(O1)C=CC=C2,147,111.38642,136.73862,130.27187,133.6174,122.859276,119.710266,137.90201,123.443924,147.98134,115.28505,127.9196176,10.7884417223541
CC(C)(C)C1CCC2=C(C1)C=C(S2)C1=NN=C(S)O1,177,198.02408,210.26758,204.30545,203.13353,189.53885,217.1292,197.15611,186.95955,204.61617,216.19185,202.732237,9.63069784082654
NC1=C(C=O)C(=O)C2=C(O1)C=CC(F)=C2,252,226.78699,212.21106,203.71472,210.13153,213.21901,228.60576,229.97522,191.17253,219.73749,189.73268,212.528699,13.7035507105512
CCC1(C)NC(=O)N(CC(O)=O)C1=O,157,134.30357,126.23228,91.645386,143.51324,112.34445,124.062325,127.26709,124.43685,125.21037,99.219894,120.8235455,14.832648695803
ClCC(=O)NC1(CCCC1)C#N,75,151.28645,138.38165,91.82011,104.60933,118.80642,120.57392,132.72949,128.82841,110.838615,110.77584,120.8650235,16.586060822948
COC1=C(NC(=O)C2=CC=C(NC(=O)C(C)Cl)C=C2)C=CC=C1,150,124.99293,168.92879,164.92398,151.77226,152.5342,146.72498,133.76218,156.4077,141.51527,154.8743,149.643659,12.7509675054871
ClCC12CC3CC(CC(C3)C1)C2,40,53.97814,48.62642,46.811527,62.4703,62.879784,94.72872,60.72684,37.370716,32.04244,66.187706,56.5822593,16.660590065399
CCOC1=CC(=CC=C1)C(N)=S,119,118.07615,125.27973,107.142624,110.96701,117.62272,120.853264,129.52852,116.144646,128.0429,104.29736,117.7954924,8.08196972862254
ClCC(=O)NC1=CC(=CC=C1)S(=O)(=O)N=C1CCCN1,158,154.06526,183.19704,163.04016,170.34236,158.17679,194.22891,151.77351,176.51994,168.55643,172.5664,169.24668,12.5744690135258
CC1=C(CC2=CC=CC=C2)N=C(N1)SCC(O)=O,184,156.95631,154.49649,133.41916,191.2509,134.85905,149.69585,156.69226,159.47632,172.97,163.3664,157.318274,16.0617799181661
OC(=O)COC1=CC2=C(OC3=C2CCCC3)C=C1,189,148.40068,158.90865,155.40425,157.90205,145.28818,156.0083,146.9247,148.39864,173.18091,143.58173,153.399809,8.40746506354972
CC1=C(C)C=C(C=C1)C1=NN=C(S)O1,196,221.82779,216.57465,207.04999,214.56021,226.01773,205.29439,184.62541,183.98117,199.91376,212.26309,207.210819,13.5692261842409
NC1=CC(=NN1C1=CC=CC=C1)C1CCCC1,81,122.55927,132.7338,101.60277,128.08022,105.69822,98.92451,126.80501,108.525856,96.42721,125.37679,114.6733656,13.0383466843427
CN(C)C(=O)C1=CC=C(N)C=C1,152,107.779785,107.78103,134.85498,118.159645,132.19324,125.71097,129.30829,120.92269,95.21185,90.936615,116.2859095,14.5350203477363
COC1=C(O)C(O)=CC(C=O)=C1,132.5,177.2903,164.5659,166.46855,165.02339,174.64386,184.34279,171.27277,165.34207,194.2998,150.38223,171.363166,11.5207117120143
CCN1N=NC2=C1C=CC(=C2)C(O)=O,229,203.24898,204.6165,197.4453,197.53607,178.38423,195.96083,178.6954,191.84842,181.21469,164.6123,189.356272,12.3314385080158
CCCC1=NOC(N)=C1,56,76.63363,51.757877,81.01672,86.48403,64.78155,72.36011,86.553665,65.697235,73.97113,72.28701,73.1542957,10.0832330574176
COC1=C(C=CC=C1)C(N)=S,114,131.95496,109.69223,119.65996,117.9365,110.566635,126.41106,139.2894,126.090034,113.55071,105.71345,120.0864939,10.1903308234488
NC1=CC(=NO1)C1=CC=C(Cl)C=C1,165,135.61331,171.62259,151.8217,128.66544,163.8449,142.06085,139.19345,154.54257,135.78618,108.860146,143.2011136,17.1970777050066
OC(=O)C1=C(NC(=O)C2=CC=CO2)SC2=C1CCC2,243,168.56009,214.60083,177.27042,173.27266,137.3927,168.01735,171.17508,183.26692,151.22064,153.60858,169.838527,19.8002976186799
CCOC1=C(O)C(Br)=CC(=C1)C#N,141,142.35258,142.97447,140.60263,158.84296,155.17238,145.002,164.65816,136.76666,171.16039,131.78183,148.931406,12.18323012035
CC(C)OC1=CC=C(C=C1)C(C)=O,43,27.972555,20.05976,37.7666,13.508513,43.02722,35.8015,38.214596,30.882423,28.683128,31.264088,30.7180383,8.39647857630089
CN(C)C(=O)C1=CC=C(NC(=O)CCl)C=C1,178,115.98322,124.75798,158.5741,130.1918,141.25119,152.5571,138.94438,144.49515,128.8522,97.046265,133.2653385,17.16575066033
COC1=C(OC(F)F)C(Cl)=CC(C=O)=C1,76,31.593126,94.517746,54.923935,62.78773,58.04783,60.901455,105.71194,55.956123,60.512383,74.05326,65.9005528,19.9802716745809
CC1=NON=C1N,57,54.892426,68.050644,67.52678,58.497902,76.58174,58.899857,80.00166,72.508865,73.17025,47.000366,65.713049,9.99283793211186
CC1=C(C=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,178,183.34901,204.27695,162.24014,207.61137,157.8165,162.04451,181.09532,161.85849,207.47325,185.33017,181.309571,18.9453117417019
OC(=O)CCCC1=NC2=C(C=CC=C2)C(=O)N1,270,185.2269,218.13467,247.29984,227.04317,233.21268,222.08623,225.97546,212.10515,197.42972,217.4322,218.594602,16.6756025233188
OC(=O)C1=C(C=CC=C1)S(=O)(=O)N1CCCCC1,107,140.19995,121.65797,166.53476,121.991,104.417305,155.67441,146.84102,143.11755,123.91365,118.76436,134.3111975,18.219000857421
OC(=O)CCNS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,175,161.70444,137.15182,128.4056,162.09612,170.1416,158.82494,161.10002,152.51903,141.621,141.83011,151.539468,12.8104589087478
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)NCC1CCCO1,208,177.66893,179.6576,166.58044,164.59465,149.22472,199.05988,169.75497,118.01466,160.12987,210.90594,169.559166,24.372914210195
COC1=C(OC(F)F)C=C(C=O)C=C1,36,-9.393161,39.447662,32.921024,45.735447,21.360332,34.525875,39.508453,42.83122,27.131584,32.506523,30.6574959,15.0252516666358
CC(C)C1=CC=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,223,125.82484,156.79678,142.6658,206.03308,159.72285,160.02708,151.98862,168.70384,163.58229,139.75839,157.510357,20.2442833001838
FC1=CC=C(C=C1)C1=NC(CCl)=CS1,55,46.522793,84.90856,91.499855,100.38684,76.4281,74.70437,98.84025,83.55456,78.0376,87.777245,82.2660173,14.5398334002667
COC1=CC=C(C=C1)C(=O)C=C1NC(=O)CS1,211,154.74222,190.47493,176.92824,159.64453,145.93019,169.13193,184.14574,149.13184,147.84003,162.7417,164.071135,14.8834909404839
CC1=CC=C(O1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,161.5,173.34195,183.67911,166.80661,215.7231,159.9537,167.58186,185.11191,158.61926,173.6179,146.45123,173.088663,17.98885288919
OC(=O)CC1=C(N2CCN=C2S1)C1=CC=CS1,221,173.81795,189.78448,191.44328,174.5325,175.87015,148.90317,160.64969,173.65244,170.35524,150.36273,170.937163,13.5780320379178
COC1=C(CN2CCCCC2)C=C(C=C1)C(C)=O,55,121.50203,81.622086,103.019264,99.143074,101.606804,92.08741,95.050575,111.28717,102.37599,102.5031,101.0197503,10.1416721489708
COC1=C(CN2CCOCC2)C=C(C=C1)C(C)=O,59,137.04433,92.78735,111.87015,108.438416,114.169754,93.539246,106.71208,109.15963,132.48344,126.19666,113.2401056,14.1291225754219
CC(=O)C(CC1=CC=CC=C1)NC(=O)CCl,74,78.62363,102.97747,114.10766,100.74282,98.50212,111.25698,93.53111,106.45245,110.0217,85.97061,100.218655,10.8379722311282
OC(=O)C1CCCCN1C1=NS(=O)(=O)C2=C1C=CC=C2,186,169.36089,183.734,204.8425,143.93558,163.54155,171.89612,181.34033,154.48677,180.37762,161.6688,171.518416,16.2819018225484
CC1CCN(CC1)S(=O)(=O)C1=CC=C(N)C=C1,109,139.43108,96.46561,91.17379,130.63017,156.94194,154.21979,111.881836,101.205215,128.92229,154.17912,126.5050841,23.7800190910438
CC1CN(CC(C)O1)S(=O)(=O)C1=CC=C(N)C=C1,201,116.289635,115.175064,88.402916,95.44749,111.84737,128.3937,134.21652,91.8815,124.548546,130.66191,113.6864651,15.8230392321918
CC(Cl)C(=O)NC1=CC(=CC=C1)S(=O)(=O)N1CCCCC1,164,153.5958,103.805534,105.420944,139.84033,129.28088,142.82399,112.474266,109.55242,107.97421,138.46562,124.3233994,17.5176050064047
CC1=C(NC(=O)CC#N)C=C(Cl)C=C1,191,117.34412,139.35905,168.16014,174.36336,131.76004,150.07536,141.6159,140.50864,167.92918,147.56636,147.868215,16.9647110333087
OC(=O)C1=CC2=C(C=C1)C(=O)N(CC1=CC=CC=C1)C2=O,199,205.89781,194.7519,234.13652,219.63332,184.31888,207.92133,201.58672,220.09033,191.89325,180.05026,204.028032,16.2152431536791
OC(=O)C1=CC2=C(C=C1)C(=O)N(CC1=CC=CO1)C2=O,174,213.39996,178.17783,220.23996,216.83955,177.24182,217.74937,222.53288,227.3781,192.75232,172.61888,203.893067,20.223632909792
OC(=O)CCNS(=O)(=O)C1=CC(Cl)=CC=C1,144,122.41702,135.27055,103.28358,128.86958,115.178894,122.76656,134.51448,133.95013,126.9395,115.58417,123.8774464,9.74999134845773
CC(NC(=O)C1=CC(=CC=C1)[N+]([O-])=O)C(O)=O,160,131.64777,151.81618,165.51859,170.43788,164.05435,145.73178,162.47052,148.12575,169.9932,170.49843,158.029445,12.4442732889319
CC(NC(=O)C1=CC(C)=CC=C1)C(O)=O,118,116.32006,144.45776,150.14352,128.4276,148.36841,117.68784,158.43529,141.723,153.38043,164.91862,142.386253,15.7198776535907
CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC=C(N)C=C1,129,119.98726,113.621056,126.02355,120.13548,140.47577,128.09087,120.03302,104.96764,103.74718,107.86569,118.4947516,10.8463025031893
CCCN1C(S)=NN=C1C1=CC=NC=C1,259,207.32875,191.70462,204.95467,179.25876,153.06258,176.73767,208.0753,186.85168,168.1995,172.47394,184.864747,17.4293282294086
CN1C(S)=NN=C1CC1=CC=CC=C1,159,138.68488,152.20119,172.11198,147.41223,147.95091,185.24571,190.6508,166.96484,151.18008,160.405,161.280762,16.2860869211163
SC1=NN=C(N1)C1=CC=NC=C1,310.5,239.52318,265.5303,237.72758,237.72545,202.34021,234.2573,299.83893,253.79218,215.97066,234.45099,242.115678,25.3928355317234
OC(=O)CSCC1=CC(Cl)=CC=C1,75,70.63569,67.17754,65.17402,79.02918,81.45676,49.75539,89.06594,88.31617,60.187138,59.942867,71.0740695,12.406378294511
OC(=O)CSCC1=CC=C(Cl)C=C1,58,73.22135,80.32955,78.33012,69.22222,87.86093,67.511856,105.83492,89.61142,66.2888,81.45378,79.9664946,11.544164943513
OC(=O)C1=CC=C(CSC2=CC=CC=C2)C=C1,180,161.19583,175.18396,156.18527,208.79488,173.71906,156.19579,169.31381,153.9365,171.54636,176.48933,170.256079,15.1888699658259
NC1=CC=C(CC2=NC3=C(S2)C=CC=C3)C=C1,220,95.60824,111.95443,106.47049,138.00566,88.284966,103.99898,123.89079,105.66426,112.11052,91.13104,107.7119376,14.2659183613272
OC(=O)C1=CC=C(C=C1)N1C(=O)C=CC1=O,230,206.88893,233.9537,248.44493,219.79324,201.35146,216.18466,211.88292,218.97086,223.5352,226.63268,220.763858,12.8673577922251
CN(C)CCCNC(N)=S,67,115.473625,125.14816,112.53624,144.79634,113.875336,157.53937,112.71502,139.37323,136.52423,153.1713,131.1152851,16.524394961216
COC1=C(OC)C(=CC=C1)C(N)=S,147,133.80318,123.53938,118.84948,126.21668,112.89255,116.43196,143.01233,123.774254,105.594955,82.12749,118.6242259,15.7257421669978
CNC(=O)NC(=O)C(Cl)C1=CC=CC=C1,131,133.3827,144.02942,147.84607,163.98808,147.56526,169.75462,158.7353,177.41173,151.67085,189.35233,158.373636,16.0816338622636
OC(=O)CC1=COC2=C1C=CC(O)=C2,128,206.57193,211.68643,192.3918,189.06093,213.62206,213.13911,228.45076,219.87094,225.20943,215.61324,211.561663,12.0928727440522
CCN(CC)C(=O)C1=CC=C(NC(=O)CCl)C=C1,116,110.70022,87.27456,107.04297,90.75135,107.253235,110.671135,91.94768,106.907265,80.7869,93.07369,98.6409005,10.436717199956
CC1=C(Br)C=C(NC(=O)CCl)C=C1,180.5,74.84561,95.673,108.34529,99.814384,87.02131,113.15301,86.69933,105.93213,124.56819,77.34095,97.3393204,15.2345888889648
COC1=C(C=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,196,153.54599,201.36446,164.4229,216.42328,167.44179,179.27861,184.37701,169.3081,212.07986,175.64914,182.389114,20.0205616652871
CCC1=CC=C(C=C1)C1=NN(C=C1C(O)=O)C1=CC=CC=C1,209,148.74808,174.74431,152.68584,201.60643,156.53482,199.78821,174.70294,173.57472,193.21364,173.83089,174.942988,17.8484212933014
OC(=O)C(=CC1=CC=CS1)N1N=NN=C1C1=CC=CC=C1,205,204.37383,213.65924,219.8562,197.6176,173.12688,209.96361,226.57668,164.17548,189.21439,208.60327,200.716718,18.9789693637868
CCN(CC)C1=NC(=O)C(CC(=O)NC2=CC(=CC=C2)C(O)=O)S1,237,187.38817,207.114,182.68793,171.02045,163.69835,188.34776,177.56381,225.46396,165.1822,173.88164,184.234827,18.3401495002206
NC1=C(C=CC=C1)C(=O)N1CCCCC1,81,92.02308,88.93746,107.85891,93.75501,104.05178,107.12885,85.847084,101.771095,78.84728,90.279366,95.0499915,9.24313307260484
CC(C)NCC1=NN=C(O1)C1=CC=C(C=C1)[N+]([O-])=O,178.5,151.85437,143.71448,151.74,177.57146,154.40576,172.75826,169.8021,162.32542,171.29156,138.42657,159.388998,12.6225579541112
ClC1=CC=C(C=C1)C1=NN=C(CNC2CC2)O1,105,136.37874,159.49316,170.04512,188.90878,141.67108,155.71434,157.68292,172.78876,166.34631,147.47314,159.650235,14.8797001188379
CC1=CC(C(=O)CC#N)=C(C)N1CC(F)(F)F,151,107.59175,130.88739,108.04624,116.77669,111.95752,88.306274,117.627045,134.04224,124.7557,154.86012,119.4850969,17.1259002782683
CC(C)C1=NOC(N)=C1,34,60.034264,47.45368,60.70209,51.304363,75.621895,23.566298,58.077236,29.127415,91.28154,84.120514,58.1289295,20.7053495884561
CC1=NC(CC2=NN=C(S)O2)=CS1,195,188.76349,173.2371,225.44272,208.9487,211.5747,190.77153,204.34216,170.4695,192.49695,207.10007,197.314692,16.475934848086
CC(=O)N(C1=NC(C=O)=CS1)C1=CC=CC=C1,151,111.45559,103.21787,130.4649,126.46381,140.77014,119.093895,127.0873,96.55691,112.68559,87.916504,115.5712509,15.5713935039945
ClC1=CC=C(C=C1)C1=NC(C=O)=CS1,125,115.349915,123.24145,103.03647,139.3424,136.1455,88.65717,113.74338,86.38777,109.8237,101.15456,111.6882315,16.9524342588152
CCCNC(=S)NN,62,83.11272,68.72224,109.308105,89.304924,76.4079,123.508934,107.591484,107.33143,121.741104,96.16353,98.3192371,17.7321349168279
OC(=O)CSC1=NC2=C(SC(=C2)C2=CC=CC=C2)C(=O)N1CC1=CC=CC=C1,321,153.91443,185.19102,183.29007,175.44846,183.74777,210.26443,170.05708,215.27646,182.09448,206.10709,186.539129,18.0847489151763
CCOC1=C(OC)C=C(C=C1)C(O)=O,200,165.43398,187.4877,172.04509,175.24701,174.44656,162.1601,181.6176,158.11183,182.29591,176.48787,173.533365,8.85635375402231
NC1=C(C=CC=C1)C(=O)NC1CC1,135.5,145.83994,144.49698,160.02017,150.39516,181.80435,139.06224,192.18103,151.22063,165.24722,157.6796,158.794732,16.0561846437644
CC(C)NC1=NN=C(S)S1,195,141.59105,138.53609,150.62743,138.014,153.86296,206.44339,147.76498,148.6566,114.98971,138.70006,147.918627,22.0541520441073
COC1=C(OC)C=C(C(O)=O)C(NC(=O)C(C)C)=C1,217,189.58951,183.71309,159.49327,144.92458,141.32236,137.14217,169.08742,166.73152,151.75789,175.14757,161.890938,17.1062233817443
COC1=C(OC)C=C(C(O)=O)C(NC(C)=O)=C1,230,201.82439,213.43744,183.60544,189.92122,196.59448,194.22069,182.23747,185.33083,211.54729,163.55138,192.227063,14.0982371867294
COC1=C(OC)C=C(C(O)=O)C(NC(=O)C2CCCCC2)=C1,156,171.37631,196.69801,167.23857,179.0813,202.11649,175.37909,174.24907,201.26337,198.7925,157.7066,182.390131,15.1842424543324
FC1=CC=C(C=C1)C1=CC2=C(S1)C(Cl)=NC=N2,204,166.06693,175.23616,158.69704,159.31111,187.3545,183.33998,157.91144,159.57996,212.94551,162.73592,172.317855,16.9177395295177
CNC(=O)C1=CC=C(N)C=C1,178,140.7371,131.43436,146.71695,139.62624,140.37857,168.22624,157.2529,146.54893,147.4723,140.53806,145.893165,9.82556074673833
OC(=O)CSCC(=O)NC1=CC=C(F)C=C1,126,139.10156,176.45995,145.49513,161.60202,131.6347,148.30171,155.11281,161.23848,139.74808,170.51628,152.921072,13.8098202540329
CN(C)C1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O,199,168.30539,129.46698,163.40645,166.98497,133.18382,126.08698,154.93155,170.2012,145.85483,145.42079,150.384296,15.9643796855
NC1=CC=C(C=C1)S(=O)(=O)N1CCC(CC2=CC=CC=C2)CC1,154,140.27924,131.42313,134.46205,153.78143,142.57376,142.10059,108.42296,122.117,100.460106,134.5079,131.0128166,15.5179153411729
CC1CCCN(C1)S(=O)(=O)C1=CC=C(N)C=C1,130,113.433,83.71787,85.96027,117.82988,121.10075,116.1068,108.79091,76.51144,94.89385,102.149254,102.0494024,15.1093568709464
CN(C1CCCCC1)S(=O)(=O)C1=CC=C(N)C=C1,143,144.4346,126.07031,124.285835,154.3513,153.04364,132.26866,117.79181,125.46682,103.001175,141.29454,132.200869,15.3728603788223
OC(=O)CCC1=NC2=C(C3=C(CCC3)S2)C(=O)N1,221,200.88559,234.25888,231.36424,166.85255,176.74898,195.4848,203.14171,189.06699,189.00407,191.6568,197.846461,20.2273683231578
CC(=O)C(C#N)C1=CC=C(Cl)C=C1,130,69.41307,71.430176,75.86562,57.70928,79.19504,72.3765,103.96988,93.10119,73.874146,75.198,77.2132902,12.1958356906607
