SMILES,MP,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
CC1=C(C=CC=C1)N1C(S)=NC2=C(C=CC=C2)C1=O,96.5,192.649,177.00743,210.33911,213.52858,214.88535,182.72281,172.87419,208.79657,211.09196,169.37411,195.326911,17.4598923432176
FC1=C(NC2=NN=C(S)S2)C=CC=C1,171,172.25505,169.66132,193.22484,185.30948,198.10237,210.05548,178.5043,165.5807,183.85027,177.09258,183.363639,13.1197466860999
CC1=CC=C(NC2=NN=C(S)S2)C=C1,220,197.68077,201.98183,201.92305,215.71434,231.63602,240.12146,211.94022,163.18115,202.77255,180.71773,204.766912,21.2625714190941
CC1=C(C=CC=C1Cl)N1C(S)=NN=C1C1=CC=NC=C1,323,224.38307,197.37051,258.12268,215.7104,208.33273,199.17462,194.12393,199.14365,206.63971,198.69234,210.169364,18.2853060573424
SC1=NC2=C(N=N1)C1=C(N2)C=CC=C1,87.5,306.242,268.915,307.2483,292.20563,275.7537,298.746,291.5376,262.21716,278.4741,246.43585,282.777534,18.9036764210654
CCC1=NN=C(S)N1N,144,192.52129,197.40884,199.907,191.35161,201.70938,157.3713,167.76735,212.7322,167.82756,195.74854,188.434507,16.9533587318071
COC1=CC2=C(C=C1)N=C(C)C=C2O,285,196.7627,160.72574,172.16917,178.04005,172.50708,198.34268,185.69757,191.50027,175.10828,177.32071,180.817425,11.399080968095
CCOC(=O)C1=C(OC2=C1C=C(O)C=C2)C1=CC=CC=C1,153,138.04137,171.74681,147.936,114.5768,136.05379,149.62042,117.5282,124.66735,153.66963,135.99667,138.983704,16.6185716483868
COC1=CC=C(NS(=O)(=O)C2=CC3=C(OC(S)=N3)C=C2)C=C1,176,203.79366,219.65399,184.32574,184.38612,172.55727,199.17484,152.71997,159.33823,226.76685,159.8032,186.251987,24.4435683242255
COC1=C(NS(=O)(=O)C2=CC3=C(OC(S)=N3)C=C2)C=CC=C1,111,194.71504,218.10355,177.17735,190.96632,188.31119,213.25217,146.68317,200.28784,214.6162,150.55936,189.467219,23.7944972300708
NN1C(S)=NN=C1C1CC1,174.5,181.0136,214.21631,212.05392,204.24721,208.90417,160.7713,156.72995,166.51802,173.36496,201.6968,187.951624,21.4432013412089
CC1=NN=C(S)N1N,187,198.97993,212.1492,223.74406,188.27379,220.22995,161.21796,194.07109,213.15523,206.70488,227.10074,204.562683,18.8219613913503
SC1=C2C=CC=CC2=NC=N1,294,198.37697,168.02731,167.70366,144.44673,213.21744,170.35211,151.96065,178.15761,169.91617,186.2594,174.841805,19.3834128251308
SC1=NN=C(NCC2=CC=CC=C2)S1,147,159.44081,151.52702,177.41084,195.58624,201.27373,191.60902,168.90381,156.61865,180.15956,193.77708,177.630676,16.9525096512046
CC1=C(C=CC=C1)N1C(S)=NN=C1C1=CN=CC=C1,95,217.90924,178.17789,215.94011,227.39096,217.36717,184.39055,191.56892,181.79326,212.8287,218.11029,204.547709,17.4209091305709
CCOC(=O)C1=CC2=C(C=C1)N(CC)C(S)=N2,153,128.21918,114.63475,167.77954,133.75008,150.42198,156.7888,165.96967,153.07541,139.39255,121.92213,143.195409,17.4753870963046
SC1=NN=C(NC2=CC=C(OC3=CC=CC=C3)C=C2)S1,184,173.5476,153.55153,175.26134,187.33954,209.46846,180.36983,188.59195,153.67928,192.18964,171.40431,178.540348,16.2904111750568
SC1=NN=C(N1C1=CC=CC=C1)C1=CC=CS1,270,196.7071,170.43555,188.99762,205.17409,199.94255,176.8274,205.76495,170.79411,200.51044,162.77988,187.793369,15.334582797613
COC1=C(C=C(C)C=C1)N1N=NN=C1S,165,125.46709,137.85173,175.56264,162.05606,163.5568,140.903,146.1607,139.23076,145.75278,136.94756,147.348912,14.3653147035015
CCCCC1=CC=C(C=C1)N1N=NN=C1S,90,92.22304,90.04265,123.09553,98.38941,103.59502,83.655525,96.081276,85.61177,96.82109,110.133804,97.9649115,11.2670076968572
SC1=NN=NN1C1=CC=C(Cl)C=C1,163,137.05205,143.57474,150.00554,153.46732,172.84465,120.094055,138.40761,174.09023,122.43237,133.38425,144.5352815,17.5765408152788
COC1=C(NC2=NN=C(S)S2)C=C(C)C=C1,211,187.66264,175.70259,193.3014,189.33104,216.8022,220.75244,209.96611,166.33197,201.70978,176.51945,193.807962,17.3722653886658
SC1=NC2=C(C=CC=C2)C(=O)N1C1=CC=C(Cl)C=C1,337,188.58788,186.68935,200.76945,193.1296,214.89375,193.57767,195.5293,203.4481,197.62773,164.14212,193.839495,12.4981918855003
SC1=NC2=C(N1)C=CC(=C2)S(=O)(=O)N1CCOCC1,286,262.1,222.41858,188.4665,219.74097,226.49696,224.6415,209.53894,210.40282,246.21254,206.56297,221.658178,19.6929870396813
COC1=C(C=CC=C1)N1C=C(N=C1S)C1=C(Cl)C=C(Cl)C=C1,245,184.49467,176.68901,173.78664,207.17558,208.5006,197.92303,179.60193,194.46736,177.12772,146.92189,184.668843,17.4232467635467
SC1=NN=C(O1)C1=CC(=CC=C1)S(=O)(=O)N1CCCCC1,206,222.02629,188.47455,216.39671,185.59944,199.49648,193.07455,150.51892,150.10614,224.24109,201.26657,193.120074,24.8919915556418
CN1C(S)=NC2=C(C3=C(CCCC3)S2)C1=O,305,192.4929,180.49039,176.5372,194.68707,159.8703,172.52379,156.23923,163.02312,222.94795,161.70137,178.051332,19.5941175476355
SC1=NN=C(O1)C1=CC=C(Cl)C=C1,89,220.83792,222.0872,246.91658,234.17113,251.69897,229.11717,233.6659,180.43404,221.63245,227.25897,226.782033,18.3465229454347
SC1=NN=C(O1)C1=CC=NC=C1,272.5,222.68428,217.37476,252.54326,232.93147,253.76613,243.51453,224.1531,215.39476,250.5982,257.13474,237.009523,15.4723142889556
FC1=CC=C(C=C1)C1=NN=C(S)O1,205,208.40504,211.25284,216.61128,198.74487,243.92912,220.20265,210.80403,168.64648,226.22375,222.3634,212.718346,18.6620188766276
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C1=NN=C(S)O1,98,193.30122,179.04588,194.60349,177.83492,198.21184,165.30157,187.16487,130.66435,207.83267,168.67722,180.263803,20.8110689772736
COC1=CC(=CC(OC)=C1OC)C1=NN=C(S)O1,98,216.80455,216.27887,207.32222,202.9376,192.42354,190.69197,170.9144,175.69136,191.6059,181.26357,194.593398,15.2307729790079
SC1=NN=C(O1)C1=CC2=C(OCO2)C=C1,180,231.41336,236.82573,225.50102,203.90636,244.95007,232.32716,188.62662,200.28403,222.7913,199.61569,218.624134,18.0402082463447
SC1=NN=C(O1)C1CC1,132,163.85109,209.98984,209.8904,219.61595,187.16638,191.79059,198.48404,178.36777,207.8711,175.5563,194.258346,17.0917424701697
SC1=NN=C(O1)C1COC2=C(O1)C=CC=C2,153,179.43486,177.60608,211.98595,184.69069,168.35783,196.88458,185.58261,164.10452,217.7068,172.99872,185.935264,16.9533533248554
SC1=NN=C(O1)C1=C(Cl)C2=C(S1)C=CC=C2,232,213.90329,227.87234,247.97214,241.01736,239.42816,224.29381,200.55312,198.99724,243.19029,186.0937,222.332145,20.4243449076499
COC1=C(OC)C=C(C=C1)C1=NN=C(S)O1,252,216.60994,217.7406,216.71904,203.89061,215.74059,213.6886,187.11606,190.73598,215.95444,191.7685,206.996436,11.8534578954499
SC1=NN=C(O1)C1=CC=CO1,174,191.10133,152.53885,223.90036,184.66994,217.21611,197.58723,184.58238,156.34746,221.79594,188.35037,191.808997,23.5017015777709
CCN1C(S)=NN=C1C1=CC=NC=C1,141,167.20747,162.5303,200.04509,201.58606,193.77637,192.22981,132.40996,190.73227,198.16261,133.88435,177.256429,25.3716668145873
CCN1C(S)=NN=C1C1=CC=C(Cl)C=C1,212,144.36975,163.70834,194.73073,203.6194,189.80867,147.68835,121.33209,164.9771,166.93364,131.44447,162.861254,25.9011011292683
SC1=NN=C(O1)C1=CNC2=C1C=CC=C2,221.5,231.8543,242.26581,253.30013,236.19322,234.69017,241.68631,248.70544,234.4361,268.5883,280.70825,247.242803,15.331410640461
OC1=C(C=CC=C1)C1=NN=C2CCCCCN12,272,182.06158,163.25912,136.68791,127.450745,127.96561,131.55583,144.40594,171.7345,173.70059,148.203,150.7024825,19.4392024589708
OC1=CC2=C(C=C1)C(=O)C(=CO2)C1=CC=CC=C1,202,214.59358,205.15181,222.81825,209.27124,223.59521,216.37834,222.9693,220.97935,211.00874,218.68001,216.544583,6.09713733036751
COC1=CC=C(C=C1)C1=C(C)OC2=C(C=CC(O)=C2)C1=O,283,183.99077,163.13837,161.42116,159.94032,183.28896,186.51135,147.60464,145.6659,178.62184,178.22507,168.840838,14.453685737588
CC1=C(C(=O)C2=C(O1)C=C(O)C=C2)C1=C(Cl)C=CC=C1,183,207.80055,177.98476,165.43059,166.67148,202.34378,180.64255,167.85721,157.6519,175.3154,170.98048,177.26787,15.3037351594472
[O-][N+](=O)C1=CC2=C(C=C1)N=C(S)O2,193,264.45908,242.08493,226.33449,261.123,254.59743,266.76022,230.15457,231.52304,213.4179,220.46088,241.091554,18.4661226285499
COC1=C(NC2=NN=C(S)S2)C=CC=C1,183,174.46678,176.14049,169.8166,182.39868,208.10497,205.97229,175.04771,153.88649,190.4072,162.42213,179.866334,16.5619143494991
CCOC1=C(C=CC=C1)N1N=NN=C1S,54,140.57298,121.30473,131.57591,141.59071,124.85993,132.42451,117.95652,119.57721,120.83848,132.05942,128.27604,8.1771418353591
CC1=C(C=CC=C1)N1C(S)=NN=C1C1=CC=NC=C1,281,212.93431,180.65607,220.22008,221.43929,204.83377,186.23761,190.4697,194.2729,205.55469,202.61263,201.923105,13.2176809064951
CCOC1=CC=C(NC2=NN=C(S)S2)C=C1,171,167.19376,167.79794,182.03773,180.15987,195.56213,200.4669,184.75848,130.03273,198.19592,168.19713,177.440259,19.7544667026819
SC1=NN=C(N1)C1=CC=CS1,240,226.76894,182.79742,230.12877,226.17233,208.46448,225.00168,220.89856,194.35121,216.42572,200.77881,213.178792,15.1797030487891
SC1=NC2=C(O1)C=CC(=C2)S(=O)(=O)NC1=CC(Cl)=CC=C1,174,224.17603,222.41606,213.53957,184.12871,173.6809,221.84488,187.36002,186.1029,227.09926,139.35277,197.97011,27.2327415613408
SC1=NN=C(N1CC1CCCO1)C1=CC=CS1,107.5,168.56303,153.37839,188.58348,217.97621,180.60936,150.04315,171.81082,152.87868,187.26852,156.45337,172.756501,20.3430290161315
COC1=CC=C(C=C1)C1=NN=C(S)N1CC1CCCO1,107.5,152.61565,136.93637,184.8869,206.5176,155.82388,122.714935,133.51454,169.83737,157.65509,130.72862,155.1230955,24.8998882734397
CC1=NN=C(S)N1C1=CC=C(C)C=C1,99,194.18282,143.42133,191.92575,177.8849,187.09966,158.81776,140.1499,166.15239,181.45377,164.9956,170.608388,18.1932668491301
CCNC1=NC2=NN=C(S)N2C(NCC)=N1,99,261.52176,266.3339,239.35057,243.94539,290.46243,279.12003,282.97986,279.47046,256.71317,236.88568,263.678325,18.2676374051946
CC1=CC=C(C=C1)N1N=NN=C1S,113,150.94997,148.86313,161.3954,158.11102,167.00177,133.69429,135.39807,166.20024,172.81622,149.78046,154.421057,12.4643886470425
COC1=CC=C(C=C1)N1C(S)=NC2=C1C=CC=C2,214,174.44685,157.83243,186.10522,188.83768,179.54202,181.58234,189.06227,170.30821,154.9516,155.7742,173.844282,12.8521169361937
NN1C(S)=NN=C1C1=CN=CC=C1,191,226.47487,227.3447,233.59235,244.85567,265.47644,184.05045,198.36258,212.30557,220.32184,248.45035,226.123482,22.8491564065297
CC1=CC(NC2=NN=C(S)S2)=CC=C1,197,166.66736,158.11346,190.77422,200.07744,199.20332,218.259,191.8931,135.58623,172.56079,153.53694,178.667186,24.2082344828165
SC1=NC(=N)SS1,194,191.12025,165.3914,182.77533,168.11449,222.91498,214.56972,171.65836,141.29323,201.00006,162.92436,182.176218,24.0329310804379
COC1=CC=C(NC2=NN=C(S)S2)C=C1,185,186.83678,177.28912,189.47981,211.39732,209.72896,217.24307,191.45071,143.86516,215.15068,188.32402,193.076563,21.0531382304174
COC1=CC=C(C=C1)N1C(S)=NC2=C(C3=C(CCCC3)S2)C1=O,313,189.96812,186.79141,206.78554,189.25108,163.80444,165.5346,157.54684,163.33408,183.02248,170.5543,177.659289,14.9851356305884
SC1=NC2=C(C=CC=C2)N1CCC1=CC=CC=C1,178,147.73088,152.5213,160.04745,202.46863,198.99242,200.11505,167.7226,204.03612,175.12347,165.51486,177.427278,20.881873371383
SC1=C(C#N)C2=C(CCCC2)C(CCC2=CC=CC=C2)=N1,225,146.70435,147.95651,155.50987,115.00612,174.80865,155.33493,164.24896,209.33069,141.72232,170.5691,158.11915,23.3868843346573
SC1=NN=C(N1CC1CCCO1)C1=CNC2=C1C=CC=C2,252,211.02768,239.36838,239.53972,226.54749,190.17012,209.15918,206.17485,199.12978,229.61676,210.08875,216.082271,15.9736716872756
FC(F)(F)OC1=CC=C(C=C1)N1C(S)=NN=C1C1=CC(=CC=C1)S(=O)(=O)N1CCOCC1,248,174.73756,157.01303,178.18565,158.89604,148.27913,157.66159,209.14131,200.72133,178.15405,154.04881,171.68385,19.4264226354267
CC1=CC=CC(C)=C1NC1=NN=C(S)S1,267,193.86247,164.79747,250.43974,210.05397,214.07196,258.71326,204.24344,223.26396,232.5226,202.78787,215.475674,26.0713435121185
NN1C(S)=NN=C1COC1=CC=CC=C1,165,175.97491,184.05737,172.07715,159.0483,184.65681,141.16913,164.72006,165.12758,152.94202,188.50543,168.827876,14.4045470171125
SC1=NN=C(NC2CCCCC2)S1,145,168.74303,170.32294,200.03262,199.37099,205.0803,178.77103,141.24248,151.24931,181.48929,171.2587,176.756069,19.8231752146645
CC1=CC(C)=C(NC2=NN=C(S)S2)C=C1,173,173.87973,167.05984,194.8237,165.8184,217.86908,221.78284,192.23792,165.93355,191.8086,158.02985,184.924351,21.2906273821602
CC1=CC(N2N=NN=C2S)=C(C)C=C1,130,147.01643,148.63028,173.66756,175.79573,147.50565,137.29993,160.38995,122.632576,176.38524,142.63922,153.1962566,17.055769792862
SC1=NN=C2N1C1=C(C=CC=C1)C(=O)N2CC=C,178,168.72346,168.1239,198.39561,197.30022,225.49042,175.44043,168.24194,205.86412,193.67978,148.69713,184.995701,21.7271871623381
CC1=C(C=CC=C1)N1N=NN=C1S,66,127.69141,124.44993,165.88889,163.55388,148.8068,118.09182,141.73871,130.65941,186.73901,157.27225,146.489211,20.8035834563699
CC1CCCCC1NC1=NN=C(S)S1,134,175.0541,152.84991,143.01512,144.34254,159.62866,175.05405,147.24161,129.27074,168.6352,140.24901,153.534094,14.8047527754895
COC1=C(C=CC=C1)C1=NN=C(S)N1CCC1=CC=CC=C1,88,176.39665,146.11438,140.92891,228.30328,171.39055,164.29298,175.2089,204.87122,208.95053,174.74426,179.120166,26.1559869784867
SC1=NC(C2=CC=CC=C2)=C(C#N)C(=O)N1,328,237.51115,237.11899,243.04517,237.48164,220.44226,288.1066,224.55695,257.9121,243.29736,226.08875,241.556097,18.6181957996451
CC(C)(C)C1=CC=C(C=C1)C1=NN=C(S)N1N,105.5,182.38625,196.73833,173.7341,175.23514,235.53596,148.82616,171.4631,173.42094,176.08353,207.65823,184.108174,22.65301438505
CC1=CC(C)=C(C=C1)N1N=NN=C1S,111,133.10457,132.92123,167.39996,158.84435,156.23318,114.45881,135.51393,125.67756,174.08939,126.23177,142.447475,19.0693425025554
COC1=C(C=CC=C1)C1=NN=C(S)N1N,215,173.13005,169.95569,181.5511,199.64641,196.4915,148.97058,137.5646,170.1391,189.07397,181.11116,174.763416,18.6510594912167
NC1=C(NCCCO)C(=O)NC(=O)N1CC1=CC=CC=C1,156,139.13707,192.89359,166.39317,166.62418,171.77495,154.91623,174.29678,170.09659,172.95096,178.2041,168.728762,13.4537707305846
CCCCC1=CC=C(NC2=NN=C(S)S2)C=C1,125,117.50589,131.96594,167.07747,145.7748,166.32472,185.20638,145.52618,106.012184,131.772,153.98236,145.1147924,22.9368309521178
OC(=O)C1=CC2=C(C=C1)C(=O)N(C(S)=N2)C1=CC=CC=C1,369,215.9536,232.91418,217.06026,217.40262,238.57462,253.17061,248.64072,214.52602,242.13489,240.98206,232.135958,13.969554247068
SC1=NC2=C(O1)C=CC(=C2)S(=O)(=O)N1CCOCC1,252,212.82996,179.17163,175.15059,191.88785,201.27759,202.54375,165.50247,176.80928,221.21059,172.88062,189.926433,17.8558208285607
CC1CCC2=C(C1)SC1=C2C(=O)N(CC=C)C(S)=N1,229,168.68295,170.35835,169.49184,197.91127,186.14973,184.33319,128.29584,158.26053,210.91072,173.16013,174.755455,21.4055983257279
COC1=CC=C(C=C1)C1=NN=C(S)O1,203,220.85992,208.04492,226.38367,216.26015,217.21791,211.14429,200.35876,174.55005,200.32086,194.50562,206.964615,14.401598351427
SC1=NN=C(COC2=C(Cl)C=CC=C2)O1,136,153.4521,143.47993,161.05379,142.74055,133.66833,174.91121,160.87811,134.91624,193.48567,137.39528,153.598121,18.3925985949922
CCN1C(S)=NN=C1C1=CC=CS1,104,144.29999,133.74063,179.92142,170.1763,179.12086,161.78433,131.06613,163.40877,170.99191,113.21465,154.772499,21.6574881810017
CCC1=CC=C(OCC2=NN=C(S)N2CC2=CC=CC=C2)C=C1,138,165.84804,153.02887,145.43016,175.44054,180.29152,150.11978,181.0314,164.33313,137.99617,147.04669,160.05663,14.6828872372139
NN1C(S)=NN=C1C1=C(Cl)C=C(Cl)C=C1,91,187.03348,210.4295,196.69862,199.5061,235.6697,169.38904,171.31445,196.3282,195.56577,169.34204,193.12769,19.5474701233239
NN1C(S)=NN=C1C1=C(Cl)C=CC=C1,111.5,201.99774,197.07149,197.27205,209.92746,220.76433,156.67517,164.349,185.73239,208.88884,176.57724,191.925571,19.6900818331831
CCN1C(S)=NC2=C1C=CC=C2,136,114.8317,116.78281,126.93522,150.34314,169.11743,178.09181,146.7921,175.18825,155.73639,110.299065,144.4117915,24.4304052462484
CN1C(S)=NC2=C1C=CC=C2,192,197.17586,176.05931,182.19667,177.08981,179.42683,217.93188,205.48465,214.05626,177.77066,172.14287,189.93348,16.2857306986902
SC1=NC2=C(C(=CS2)C2=CC=CO2)C(=O)N1C1=CC=CC=C1,243,194.07144,207.30664,193.5435,204.19228,167.78378,213.28186,189.01503,176.52473,181.85918,194.85854,192.243698,13.3707467004852
SC1=NN=C(N1C1=CC=CC=C1)C1=CC=CO1,122,185.09604,156.44073,202.78505,200.07043,193.31969,170.6056,196.84232,170.2608,186.47025,173.5567,183.544761,14.5082772501138
SC1=NN=C(N1C1=CC=CC=C1)C1=CC=NC=C1,291,216.9423,194.85965,236.05911,216.60709,208.58232,199.45364,209.97855,184.04329,227.90659,182.93668,207.736922,16.7002915966787
CN1C(S)=NN=C1C1=CC=NC=C1,122,192.0046,205.65268,226.07149,208.65959,198.67409,203.52896,194.95596,228.82072,213.06433,179.46877,205.090119,14.3317589579943
COC1=CC=C(C=C1)C1=NN=C(S)N1C(C)C,219,152.7543,136.72812,180.16411,183.88416,167.0215,92.80164,158.80399,173.80905,189.46991,104.76649,154.020327,31.4480805128758
NNC1=C(C=C(C=C1)S(=O)(=O)NC1=CC=CC=C1)[N+]([O-])=O,208,161.6508,167.26474,178.46773,139.81691,155.73447,149.6883,145.39908,163.06996,187.50024,128.14209,157.673432,16.93550597581
CC1=CC(C)=C(NS(=O)(=O)C2=CC(=C(NN)C=C2)[N+]([O-])=O)C=C1,216,169.99934,188.15991,171.24242,150.02809,178.95784,165.4061,156.3444,192.37572,194.448,147.00688,171.39687,16.2036230919742
COC1=CC=C(NS(=O)(=O)C2=CC(=C(NN)C=C2)[N+]([O-])=O)C=C1,205,154.03255,150.80621,176.18091,134.88438,144.91002,152.7156,139.9957,157.13039,181.40924,143.19693,153.526193,14.2250696249671
COC1=C(NS(=O)(=O)C2=CC(=C(NN)C=C2)[N+]([O-])=O)C=CC=C1,182,151.83458,161.64066,168.6568,151.95561,160.99683,171.231,139.16164,174.19788,180.29642,142.0604,160.203182,13.0588108359152
NNC1=C(C=C(C=C1)S(=O)(=O)NC1=CC(Cl)=CC=C1)[N+]([O-])=O,196,174.58617,172.77478,168.0189,152.54115,153.17412,166.68474,161.70496,168.38774,202.5537,131.44662,165.187288,17.3708414953507
NNC1=C(C=C(C=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1)[N+]([O-])=O,188,154.5702,183.06027,177.52916,160.70862,164.10268,169.96904,155.0099,151.52885,190.85439,168.67726,167.601037,12.375129024723
NNC1=C(C=C(C=C1)[N+]([O-])=O)S(=O)(=O)NC1=C(Cl)C=CC=C1,224.5,218.0576,205.37338,202.92638,202.97168,181.44443,170.53986,180.51587,203.12273,212.83105,198.28351,197.606649,14.4368881536018
CCOC1=CC=C(C=C1)S(=O)(=O)NN,115,100.48578,67.49434,119.40583,138.41118,83.59201,106.80818,116.2322,123.56254,93.91667,103.05887,105.29676,19.516446614738
NNC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCCC1,154,148.99774,162.99188,141.0959,143.54486,170.25554,147.88179,112.61625,149.48697,143.53595,135.6936,145.610048,14.6869575343233
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C(=O)NN,134,113.11172,130.73477,129.897,146.46783,143.24321,93.69672,161.73892,132.01064,145.09709,111.728584,130.7726484,19.019630126981
NNC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCOCC1,141,142.81956,127.389145,138.57364,149.69865,162.60585,138.33003,159.76303,169.34998,165.69955,132.46135,148.6690785,14.1232529026949
NNC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1,192,184.71059,198.86267,171.92293,202.73146,171.78868,185.99973,160.30896,155.57066,164.80492,143.83377,174.053437,17.9810207997644
NNC(=O)C1COC2=C(O1)C=CC=C2,112,114.15745,116.70038,151.99472,124.23038,162.05434,145.14883,135.93748,124.043846,109.63751,124.964836,130.8869772,16.4460825057827
NNC(=O)CCN1CCN(CC1)C1=CC=CC=C1,121,132.7545,135.7435,134.08447,146.4947,160.97833,115.31526,141.05956,133.89684,114.12796,115.594765,133.0049885,14.1819029890988
CN1CCN(CCC(=O)NN)CC1,88,187.73076,153.84705,139.36118,151.41774,149.36732,137.39722,155.7331,138.7724,105.57149,96.6717,141.586996,24.4576696055263
CC1=NC2=C(C(=CS2)C2=CC=CC=C2)C(=O)N1N,135,167.45888,149.34045,177.62799,126.6336,190.8133,154.48807,154.47717,123.3669,150.49373,178.76193,157.346202,20.7788421763114
NNC1=NC2=C(N1)C=CC=C2,81,261.82632,225.54568,225.18782,245.12602,232.80315,227.70758,248.83612,227.23259,246.26857,240.74991,238.128376,11.7464971536975
CC1=C(C)C2=C(S1)N=CN=C2NN,209,162.62839,197.97498,203.31787,182.6632,212.29865,172.13425,221.31436,230.39307,184.7298,206.6919,197.414647,20.5650877192216
NNC1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,130,134.42877,133.90945,127.472786,89.53137,119.98943,114.59036,102.30244,116.53683,134.94687,134.07988,120.7788186,14.6829492958511
CC1=NC(NN)=NC(O)=C1,214,269.48297,224.85387,257.52078,255.8049,265.2398,265.63315,253.30756,235.75969,276.23325,259.78024,256.361621,14.7366228063695
CC1=C(Cl)C=CC(OCC2=CC=C(C=C2)C(=O)NN)=C1,79,208.6443,136.28485,178.56071,173.03487,201.95695,164.44113,180.29935,203.3893,176.92471,179.9037,180.343987,20.1536927614713
CCN1C(C)=NC2=C1C=CC(=C2)C(=O)NN,184,151.19019,156.5087,141.05019,172.98499,172.45601,153.6104,176.92621,149.30745,159.37555,131.23561,156.46453,13.8459314048373
NNC(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1,37,203.74,225.9358,221.63994,213.33905,213.4153,203.33934,209.1606,215.03896,196.55344,215.50311,211.766554,8.37726817566347
CC1=CC=C(C=C1)C1=NC2=C(C=CC=C2)C(=C1)C(=O)NN,87.5,209.47203,248.94055,198.9101,210.36572,240.53871,241.09744,227.89749,232.25682,219.97267,220.58307,225.00346,15.216872166841
NNC(=O)CSC1=NC2=C(O1)C=CC=C2,170,159.73688,131.11646,147.25975,113.96199,178.62453,116.27898,129.6454,111.202065,126.474,117.12827,133.1428325,21.0382623019024
NNC(=O)COC1=CC=C(C=C1)C#N,181,171.31682,193.93872,173.05174,176.40262,180.75914,168.05785,166.79591,182.86247,175.43057,133.71521,172.233105,14.8880920667917
NNC(=O)COC1=C(F)C=CC=C1,110.5,113.9583,89.725296,132.07182,94.46709,116.87687,113.748085,120.05008,114.24436,116.83183,128.61159,114.0585321,12.5054981098233
CC1=CC(NC(=S)NN)=C(C)C=C1,163,159.52473,152.80743,147.37325,150.7558,146.667,151.32962,156.9718,128.83437,158.68716,162.15576,151.510692,9.03297961758001
NNC(=O)CC1=CN2C=CSC2=N1,99,158.57324,121.36306,154.8644,209.96925,223.74883,172.58228,150.23166,139.34459,146.78642,137.95715,161.542088,30.6580302908001
NNC(=O)C1=CC=C(NS(=O)(=O)C2=CC=CS2)C=C1,179,173.70793,151.26813,160.1789,170.54704,172.26405,191.32368,135.37323,161.10315,180.041,169.91534,166.572245,14.7740013306113
CC1=C(C)C=C(NC(=S)NN)C=C1,177,129.18991,128.76443,149.33292,152.48236,153.01819,153.82394,127.958534,146.6603,133.57567,134.87924,140.9685494,10.4596997708919
NNC(=O)CC1=CSC(=N1)N1CCOCC1,169,138.77122,112.69061,144.87653,143.8987,182.88644,142.1085,151.34499,135.98152,139.7701,136.22098,142.854959,16.4549947249432
CC1=CC(OCC(=O)NN)=CC=C1,110,143.75597,134.2044,122.65123,115.74743,133.78963,116.84256,119.99642,107.54461,123.746155,108.23827,122.6516675,11.0839663588855
COC1=CC=C(NCC(=O)NN)C=C1,96,114.12631,115.55974,139.14919,124.104355,126.862595,104.31757,123.63496,121.354485,122.82277,125.76285,121.7694825,8.69311522285833
CC1=C(N2C=CC=CC2=N1)C(=O)NN,189,179.33873,193.94879,220.20546,170.31848,189.55026,219.94598,172.83508,200.69008,208.36404,205.62639,196.082329,17.1649022891221
NNS(=O)(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,127,124.91484,115.705505,155.98784,141.14888,122.00865,137.05446,107.72322,105.95182,139.77092,131.4041,128.1670235,15.1059528259769
COC1=CC(=CC(OC)=C1OC)C1=NC2=C(C=CC=C2)C(=C1)C(=O)NN,201,198.92049,239.16095,187.36421,207.5856,230.69023,201.91962,178.39204,225.16835,175.32208,194.4411,203.896467,20.7025393428526
