SMILES,MP exp,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
COC1=CC=C2C(=O)CCCC2=C1,78.5,76.9013,73.89018,58.424194,38.78283,62.115116,58.732372,59.174503,79.422035,70.99038,41.970345,62.0403255,13.1127709705574
CC(=O)C1=CC=NC=C1,15.5,40.832836,47.18908,41.28569,52.50232,37.511265,38.998493,48.564415,59.632137,46.955566,45.793198,45.9265,6.37974400588005
CC1=CC=NC(=C1)C1=CC(C)=CC=N1,174.5,36.517204,59.684944,71.54364,26.384535,32.33712,51.307606,82.64294,28.325396,68.931274,46.993614,50.4668273,18.7395088206347
BrC1=C(Br)C(Br)=C(OC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)C(Br)=C1Br,305.5,480.0328,466.24942,431.16547,401.99734,460.3936,508.25757,512.57025,416.49063,510.88315,502.41107,469.04513,38.9761484821109
NS(=O)(=O)C1=C(Cl)C=CC(=C1)C(O)=O,257.5,270.15414,210.41519,236.95242,215.57686,270.9765,236.66315,210.54184,220.54803,269.55533,231.89471,237.327817,23.3986297427196
ClC1=CC(Br)=C(Cl)C=C1,34.5,18.22683,27.280748,19.791489,40.557243,35.08915,27.133915,35.985195,20.836864,12.653748,26.900242,26.4455424,8.36498488452257
NC(=O)C1=CC=NC=C1,156.5,178.7484,192.04134,174.50406,205.07304,206.81932,206.33751,181.86243,181.34691,190.83057,206.32645,192.389003,12.2440005553071
FC1=CC=C(C=C1)N=C=S,26.5,4.6084323,24.952057,19.87466,33.069347,17.916454,24.818647,7.8835397,24.627558,24.228607,14.293977,19.6273279,8.22849416784323
COC(=O)C1=CC=C(C=C1)C(O)=O,221.5,208.71385,218.28537,224.30586,213.57796,245.70665,211.3907,188.77962,198.2473,206.03456,205.0231,212.006497,14.6742096795739
OP(=O)(C1=CC=CC=C1)C1=CC=CC=C1,194.5,151.87698,150.05481,151.07585,143.4402,103.1312,123.98641,108.39259,126.83721,123.728676,105.14191,128.7665836,18.3919769354534
NC(N)=NC(=O)C1=C(N)N=C(N)C(Cl)=N1,240.5,243.28763,242.3421,235.45743,229.40265,249.53456,244.9388,223.46423,221.27254,223.98106,239.55219,235.323319,9.62691674833895
COC1=CC=CC(OC)=C1C(C)=O,69.5,45.43517,53.29836,38.825333,36.36201,47.21753,76.17798,47.023693,32.30493,32.6329,38.36446,44.7642366,12.3306822883316
OC(=O)CCCCBr,39.5,35.5609,56.789192,35.34722,24.78273,50.577305,41.10993,37.027134,32.160316,18.331184,32.553356,36.4239267,10.6551078792322
ClC1=CC=C(C=C1)N=C=S,45.5,23.924593,32.66957,37.25077,50.263817,40.01781,41.563717,33.18229,29.67113,30.14947,39.567787,35.8260954,7.09700870533061
ClC1=C(Cl)N=CC=C1,66.5,34.08906,64.853226,49.457077,46.958,59.40308,49.01611,27.84285,27.238205,63.167255,54.386337,47.64112,13.1100069885802
OC(=O)CC1=CC=CC=C1Cl,95.5,78.64672,107.946884,93.96606,91.595795,79.02771,86.54692,84.68439,90.33073,125.092384,110.10292,94.7940513,14.2678566563746
ClC1=CC(Cl)=CN=C1,65.5,47.928493,54.440773,36.149963,64.72983,67.582245,53.195847,72.30391,43.66154,40.22251,78.30906,55.8524171,13.5804514145368
CC(=O)N1C=CN=C1,101.5,71.34935,55.051434,51.81999,64.46814,75.32359,79.92851,64.4356,46.985435,57.34333,84.55835,65.1263729,11.8682674365673
OC(=O)C1=C(C=CC(Cl)=C1)[N+]([O-])=O,138.5,163.70409,136.31473,145.93646,134.15105,141.22302,150.28908,108.55879,134.07756,136.79607,113.64959,136.470044,15.3489614603505
CCOC(=O)C1=CC=CC=N1,1.5,-0.4956782,35.82686,20.585009,11.258589,-10.705818,38.94511,-0.429742,18.111681,29.875803,0.80065626,14.377247006,16.186457782845
OC1=C(Br)C=C(C=O)C=C1Br,181.5,148.79677,134.66939,163.8491,138.37822,174.30333,147.5923,142.71616,141.81546,162.91483,140.21716,149.525272,12.4099626138605
OC1=C(C=C(C=O)C=C1)[N+]([O-])=O,141.5,108.32296,102.34341,90.135025,122.4108,123.53229,129.21756,128.2439,96.89467,111.845436,88.8183,110.1764351,14.5563279163115
N#CSCC1=CC=CC=C1,42.5,34.89795,4.6537685,26.84391,24.830578,-26.265846,34.844738,47.591835,48.17638,28.288664,32.484528,25.63465055,20.8586057693073
CS(=O)(=O)C1=CC=CC=C1,86.5,71.42192,56.898518,93.794106,74.7628,79.49815,62.8466,69.84022,60.77731,74.347694,67.55222,71.1739538,10.0004817460443
NNC(=O)C1=CC=CO1,79.5,118.695244,108.31952,136.65642,136.23546,122.7617,128.94626,109.08677,127.43809,117.15327,113.83345,121.9126184,9.75088680988427
BrCCCCCCCCCCCCBr,40.5,16.740776,38.638966,49.24713,37.291832,35.09136,29.745615,47.42236,42.763218,39.947533,29.099133,36.5987923,9.11488331137481
CCNC1=CC=C(C=C1)[N+]([O-])=O,96.5,48.526512,66.5756,88.312515,86.3134,64.948364,77.82755,68.61359,94.03431,79.15946,85.24886,75.9560161,13.0474301819599
S=C=NC1=CC=C(C=C1)N=C=S,131.5,47.103878,91.82604,72.208405,68.17943,81.9722,71.67883,67.48437,67.54864,41.89841,84.47307,69.4373273,14.7081360672403
CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,43.5,80.427155,76.521706,66.9202,60.616825,70.54304,77.576614,69.65949,64.94109,69.746506,85.65515,72.2607776,7.25418960617794
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,81.5,140.15727,129.7069,173.26363,136.05666,121.49667,122.726166,119.83654,119.40819,100.83135,106.47713,126.9960506,19.1475244584603
OC(=O)CCCCCBr,34.5,39.409176,42.260204,40.19124,31.002935,49.599567,43.497196,30.476004,33.299885,23.43095,35.66957,36.8836727,7.22905621242296
OC(=O)C1=CC=C(S1)C(O)=O,358.5,288.02417,262.38712,227.83286,280.3456,222.11916,207.48125,274.77606,221.94272,264.14035,256.72427,250.577356,26.9064994706875
O=CN1CCOCC1,21.5,79.74632,56.611057,102.28641,59.496185,48.459743,10.523966,37.306683,78.25674,53.129616,20.861177,54.6677897,26.2942427683814
CC1=CC=C(CC2=CC=C(C)C=C2)C=C1,28.5,45.230152,39.47742,40.136337,25.440132,44.765236,50.59344,39.20697,53.545918,60.06206,67.36102,46.5818685,11.2986145050555
CC1=C(C(=CC=C1)C(O)=O)[N+]([O-])=O,221.5,147.14255,138.75244,124.47879,132.40791,167.75539,152.73009,145.21408,132.57713,143.97583,117.60426,140.263847,13.7204334974308
BrCCCN1C(=O)C2=CC=CC=C2C1=O,74.5,62.810177,83.473694,68.34812,72.67592,71.05354,65.87537,68.21997,94.73394,88.62139,92.49903,76.8311151,11.2361169245842
CCCCCCCC1CCCCC1,-30.5,-44.157475,-34.819912,-34.684795,-35.692898,-33.1357,-43.390743,-24.37834,-32.91834,-63.948734,-26.874243,-37.400118,10.5922417687363
NC(=O)C1=CC=CS1,181.5,124.696846,104.51682,120.06874,118.241486,112.70863,113.23723,100.62675,115.58051,124.77299,109.75061,114.4200612,7.5836298874817
N#CSCSC#N,105.5,75.475174,89.18121,95.17726,55.4966,40.22745,61.363995,52.22338,58.545628,67.92889,79.15083,67.4770417,16.3545392871487
NS(=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O,179.5,161.02084,155.50833,204.01349,168.93855,197.84525,157.1511,133.76299,140.61671,150.49191,165.63837,163.498754,21.3132733095919
NCC1CCNCC1,24.5,34.799423,38.090927,34.83177,49.520233,40.755886,3.5652547,56.308056,38.097332,70.45335,29.509302,39.59315337,16.6777603179922
ClC(=O)C1=CC=CC=C1Br,10.5,-12.78661,11.439716,38.216606,8.100308,7.54772,26.880808,29.339277,16.675194,8.731628,-1.2115443,13.29331027,14.3159974672911
NC(=O)C(Br)(Br)C#N,124,144.42195,87.35228,100.143295,118.263336,117.388565,116.53197,153.57343,85.85287,89.57906,66.690125,107.9796881,25.8730668719716
CC1(C)C2CCC1(C)C(=O)C2=O,199.5,156.26463,191.43054,174.99428,191.10362,162.29091,179.81541,205.3852,174.76836,203.638,186.85576,182.654671,15.3723151469526
CCCCCCCCCCCCC=O,14.5,29.346354,34.425285,23.90817,28.49231,3.5096266,12.47822,22.826403,22.850157,17.993156,19.008917,21.48385986,8.42881431699892
C1COC2=CC=CC=C2OCCOCCOC2=CC=CC=C2OCCO1,162.5,62.902924,116.276596,117.53122,83.59102,107.378235,97.07929,96.39852,72.33138,99.15048,109.75933,96.2398995,17.360281283776
CCCCCC1=CC=C(O)C=C1,23.5,33.099453,31.428133,21.191113,30.279673,22.848019,50.0279,28.142494,38.136547,42.43462,21.762613,31.9350565,8.9234079741904
OCC1=C(Cl)C=CC=C1Cl,97.5,67.17794,86.935524,82.69168,72.086754,68.813675,85.002365,70.867836,75.39763,77.07188,101.5804,78.7625684,9.98039203670553
N#CC1=CC2=C(NC=C2)C=C1,106.5,132.25392,140.57399,131.57195,139.55363,133.56212,151.41922,131.75195,121.13276,116.51176,140.38583,133.871713,9.50630169272788
CCCCCCCCCCCCCC(=O)OC,18.5,10.406368,20.208607,24.151997,11.16254,13.748686,20.3336,23.00218,19.219048,17.258217,13.33937,17.2830613,4.62923388539825
CC1=C(Br)C=C(Br)C=C1Br,69.5,83.942566,71.76902,77.12991,66.20181,70.36479,64.28009,61.380848,64.18573,62.40653,49.54295,67.1204244,8.92728696903716
BrC1=CC(CC#N)=CC=C1,27.5,21.065184,20.012775,24.13216,15.436618,40.816063,42.10516,35.0541,10.715899,29.858656,22.696558,26.1893173,9.97591626921899
OC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F,169.5,159.93242,198.26982,152.86684,139.54526,143.36162,125.75758,175.69241,142.51402,139.9435,141.06808,151.895155,20.0973828071902
OC(=O)CSC1=CC=CC=C1,64.5,68.26897,81.392654,72.55698,78.623764,53.219723,48.945244,79.71286,52.943745,77.50648,80.850945,69.4021365,12.224353784273
CC(S)C(O)=O,11.5,-21.564722,4.737694,1.4953121,-22.697233,-19.407347,-18.26003,25.41574,-10.344057,-6.6645813,14.059358,-5.32298662,15.5777303140196
C1CNCCNCCCNCCNC1,185.5,-41.14684,-69.621254,-10.460651,59.33342,-44.287514,-42.698193,46.938972,43.935574,-5.013316,31.84915,-3.1170652,43.6239882107057
O=C1C(=C1C1=CC=CC=C1)C1=CC=CC=C1,119.5,141.34744,164.3323,132.54254,164.09325,161.34776,139.28891,124.446815,142.82603,164.46545,162.47113,149.7161625,14.4760738053654
NNS(=O)(=O)C1=CC=CC=C1,102.5,106.013504,72.74398,153.87906,101.61893,125.09143,85.46002,93.52485,85.854546,87.71691,77.913246,98.9816476,23.2292225392061
ClC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,83.5,82.74469,118.40488,115.13273,105.009094,94.65328,88.41439,112.466,154.42668,105.88064,124.156456,110.128884,19.3990403861947
[O-][N+](=O)C1=CC=C(C=C1)N=C=O,57.5,64.44039,105.413,69.790245,88.84018,63.951702,94.873825,72.92756,67.77553,61.84763,63.006905,75.2866967,14.6446818313833
CN1CCC(O)CC1,28.5,65.87285,60.79574,49.6883,41.816837,30.165623,75.5184,23.486155,39.05194,40.74005,20.463179,44.7599074,17.2817148774455
ClC1=CC=CC(=C1)C(=O)C1=CC=CC=C1,82.5,68.11003,51.919914,65.48917,70.19964,59.75982,48.33951,55.12568,38.61385,62.24999,47.804245,56.7611849,9.65025804341232
CC1=CC(Br)=C(C)C=C1Br,73.5,46.600605,69.82589,90.159355,85.75483,54.7618,72.70809,97.069664,64.09263,63.79296,52.18711,69.6952934,16.0133519841219
BrCC1=CC=CC=C1CBr,94.5,45.67087,74.05263,65.948044,96.176956,64.1118,63.13003,56.61564,64.20887,86.885284,48.070755,66.4870879,14.9904186181057
C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,69.5,75.72652,86.21972,42.23736,54.62633,35.03568,37.958996,54.69401,67.2717,61.816776,40.09339,55.5680482,16.3474492430436
COC1=CC=C(Cl)C=C1N,82.5,69.72046,73.326324,74.61403,81.00275,69.6328,70.61589,74.08877,55.290974,66.06719,77.46508,71.1824268,6.66553133073853
NS(=O)(=O)C1=CC=C(Cl)C=C1,145.5,143.81367,135.93564,176.12405,147.61873,149.23215,142.64748,131.04721,144.92812,154.22403,149.40501,147.497609,11.4863899078757
OC(=O)CSCC1=CC=CC=C1,61.5,66.084526,65.72645,38.17112,82.49678,33.706936,47.574703,80.84438,60.876038,89.082016,51.676285,61.6239234,17.9501093389788
CCOC=C(C#N)C#N,65.5,25.904934,14.364788,33.040886,18.349422,37.95447,38.005333,15.497855,1.7307156,24.542883,17.861757,22.72530436,10.9130246827892
CC(C)=NO,61.5,58.080418,39.128998,28.87392,45.20603,40.517624,17.461264,70.09306,42.09341,33.525463,66.597466,44.1577653,15.7266158115072
[O-][N+](=O)C1=CC(=C(F)C=C1F)[N+]([O-])=O,73.5,63.244556,91.285866,88.55649,71.90524,75.20999,81.064354,40.033405,83.819115,67.12538,64.21144,72.6455836,14.3422655019058
OC(=O)C1=CC=C(OC(F)(F)F)C=C1,152.5,148.77321,133.44019,122.1254,123.4294,133.18434,100.87011,132.33438,107.8398,102.639854,124.807495,122.9444179,14.4996277426361
OC(=O)CC1=CC(=CC=C1)C(F)(F)F,77.5,81.11832,66.90942,96.14108,65.80983,77.29837,64.374725,85.824425,70.23896,92.76879,70.300125,77.0784045,10.8946387499649
FC1=CC=C(C=C1)C(Cl)=O,9.5,-9.661598,13.242195,-13.642496,14.877096,16.550356,29.685793,0.6439661,3.2912068,-10.871393,0.61135954,4.472648544,13.2705324211386
CC1=CC=C(F)C=C1[N+]([O-])=O,26.5,7.9071383,5.2569885,13.35559,4.603528,14.268324,31.386675,-7.4074883,13.43929,3.3594189,-14.730643,7.14388214,11.9659678783611
CC1=C(C)C(C)=C(CCl)C(C)=C1C,82.5,130.82512,119.857544,124.97438,108.06748,135.57234,146.05067,145.97408,103.59637,153.5394,103.782486,127.223987,17.36444449773
S1C=CC=C1C1=CC=CS1,32.5,6.1474714,55.107353,28.21484,6.286006,24.309917,32.279312,39.8548,19.710726,33.639977,19.031982,26.45823844,14.1898810956797
NC1=CC=CC=C1C=O,38.5,19.037523,30.293007,42.45258,37.167652,28.175182,40.594746,33.458008,18.9452,15.617634,12.635206,27.8376738,10.1886247418438
O=C(N1C=CN=C1)N1C=CN=C1,118.5,100.85073,119.780914,119.64048,123.8124,162.96614,140.07437,101.91039,88.37288,118.82195,105.43675,118.1667004,20.3417073855001
N(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(NC2=CC=CC=C2)C=C1,247.5,133.21082,150.66351,172.92322,148.4894,167.23015,122.62811,149.68306,115.15236,176.08054,101.05466,143.711583,23.9813023512006
NC1=CC2=C(C=C1)N=CS2,87.5,115.67126,124.84067,160.8217,105.432175,113.09757,126.0932,132.73393,99.450134,92.63144,115.10939,118.5881469,18.2839991113837
BrCC1=CC=C(Br)C=C1,62.5,60.916515,69.7611,76.465675,58.980175,74.97473,53.888165,59.909008,64.36985,77.19443,76.123886,67.2583534,8.23267687554385
CC#CC(O)=O,77.5,55.407898,23.83241,4.8854775,41.337646,42.729874,2.9146523,38.53569,36.27866,39.45178,22.052176,30.74262638,16.1177428437389
CC1=CC(=CC=C1O)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C(C)=C1,223.5,202.22397,225.6429,210.16682,249.28111,173.25912,254.44885,251.22723,172.04674,224.29073,276.49606,223.908353,33.1744713447603
CCCCS(=O)(=O)CCCC,44.5,-3.990975,-27.311417,-13.147823,25.7434,18.009085,-10.068403,-4.2044997,28.77362,-14.711716,30.053358,2.91446293,19.7570902548289
CC1=CC(O)=C2C=CC=CC2=N1,234.5,197.74052,219.92685,218.25023,224.26431,194.39659,162.78291,222.93985,196.74712,195.21521,188.78711,202.10507,18.3892634275607
OC(=O)C1=C(C=C(C=C1)[N+]([O-])=O)C(O)=O,162.5,167.94463,162.33965,177.30112,185.77318,153.18132,170.27129,172.75546,162.36903,172.04623,186.05782,171.003973,9.82716616936546
C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,85.5,78.34549,77.59347,62.18843,48.095818,37.716335,53.439472,72.448906,59.081608,68.94574,75.87115,63.3726419,13.0620804448689
NC(=O)C1=CC(Cl)=CC=C1,135.5,141.78963,125.05779,151.17441,134.1067,140.0848,139.49178,142.27219,133.3431,121.87759,146.62924,137.582723,8.65880920688296
CC1=CC=C(C=C1)C(=O)CBr,51.5,63.476604,50.406963,45.142197,26.487343,58.366173,40.116833,38.929653,42.335384,37.673466,56.958046,45.9892662,10.708382294413
O=S(=O)(CC1=CC=CC=C1)CC1=CC=CC=C1,151.5,108.66608,121.37778,92.36116,116.45506,115.39841,87.23011,87.39341,99.46047,119.360146,113.42614,106.1128766,12.6571462297227
C(OC1=CC=C(OCC2=CC=CC=C2)C=C1)C1=CC=CC=C1,127.5,113.49429,119.689125,104.34329,90.092545,62.071163,82.60973,96.16964,107.327545,103.282875,98.36089,97.7441093,15.6803558637143
NC(=O)OC1=CC=CC=C1,150.5,119.81607,104.48353,119.708405,139.95859,113.74307,105.782135,119.22953,115.08738,118.116264,101.338585,115.7263559,10.3653551004856
CC(=O)OCCCCOC(C)=O,12.5,-25.958746,-28.810745,-12.457684,-24.832567,-24.2579,-37.218033,-28.639688,-16.328005,-43.64939,-54.553802,-29.670656,11.891750291447
C1=CC=C(C=C1)C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,224.5,187.95119,174.86871,178.34676,194.062,160.8934,144.20183,147.94426,165.49327,143.25197,179.20267,167.621606,17.301498463846
OC(=O)C#CC1=CC=CC=C1,136.5,124.36825,101.02166,96.64318,115.76507,113.76633,104.06444,133.23782,114.89271,107.61417,110.46919,112.184282,10.3452903246074
NC(=O)C1=C(F)C(F)=C(F)C(F)=C1F,147.5,119.70121,101.392715,129.78711,104.10001,124.30142,96.02143,90.30915,96.79871,117.28196,123.76404,110.3457755,13.4080320365616
O=C(C1=CC=CS1)C1=CC=CS1,89.5,91.89502,93.334335,87.29901,68.70025,60.7471,68.06474,69.50737,80.797035,94.516075,52.839226,76.7700161,14.0292806097214
CC(=O)C1=CC=C(C=C1)C(F)(F)F,31.5,27.214243,45.044044,35.091923,31.282131,48.90205,23.149794,27.490704,43.11843,31.764061,23.29331,33.635069,8.71901465660964
FC(F)(F)C1=CC=CC=C1C(=O)C1=CC=CC=C1,60.5,50.97777,37.89652,48.4634,59.762222,55.856472,50.956566,69.92111,44.791515,45.401752,55.164253,51.919158,8.45746015110282
COC1=CC(O)=CC=C1O,89.5,115.662735,89.16774,92.520874,102.35956,80.77153,97.6129,105.420555,61.140404,100.91129,104.18494,94.9752528,14.5083087376719
COC1=CC=C(C(C)=O)C(OC)=C1,40.5,63.385292,42.24679,46.74343,46.339554,40.84056,57.656757,42.033504,36.014515,49.662754,42.533882,46.7457038,7.8410123942522
CN1C=CC(=O)N(C)C1=O,120.5,191.14561,134.75667,125.198135,131.23317,130.42642,107.195114,170.92857,148.08607,137.0518,100.866135,137.6887694,25.7212495837232
COC1=CC=CC(C(O)=O)=C1O,151.5,181.51613,150.39194,144.2018,166.5983,176.28772,179.1002,171.26169,164.23587,156.84042,155.99721,164.643128,11.9736125281327
CC1=CC=CC2=C1NC=C2,84.5,10.854065,32.949677,70.55848,41.639343,17.23184,43.031788,-4.6765394,43.774117,25.788057,6.7094984,28.7860326,21.0385951980992
CC1=CC=C(OCC(O)=O)C=C1,140.5,129.04477,138.59138,125.77788,116.821724,139.4503,111.41493,120.06786,114.58987,114.00213,125.09306,123.4853904,9.44806097128746
CCOC(=O)C1=CC=C(O1)[N+]([O-])=O,100.5,74.57352,63.41087,70.02856,77.88606,53.902897,59.785084,79.076866,43.251408,40.908802,58.748436,62.1572503,12.8283695243838
C(OC1=CC=CC=C1)C1=CC=CC=C1,39.5,27.230318,46.416996,30.942698,26.662436,21.235214,24.133646,43.083305,18.774508,31.3285,30.946331,30.0753952,8.36803825584212
C1=CC=C(C=C1)C1=NN=C(N=C1C1=CC=CC=C1)C1=CC=CC=N1,191.5,152.82176,208.11652,163.85362,179.03853,156.30527,146.13188,129.31438,151.78258,144.49,148.35878,158.021332,20.7269836661478
NC1=CC=CC2=C1C=CN=C2,128.5,81.4043,119.23236,127.88603,143.64156,119.43716,147.03448,147.89684,120.84365,114.95337,105.84883,122.817858,19.4107607598011
[O-][N+](=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,137.5,111.14915,121.038246,88.27811,129.41058,100.521805,99.55644,110.9158,123.78723,85.0112,102.46008,107.2128641,14.0186102093886
C1=CC=C(N=C1)C1=CC=CC(=N1)C1=CC=CC=N1,90.5,92.258995,145.47867,121.30824,124.67072,81.19968,98.19048,102.48315,121.99403,153.62573,114.703705,115.59134,21.6761779695938
OC1=CC=C(O)C(C=O)=C1,98.5,119.400826,124.36498,127.396965,129.82202,118.04031,137.59601,122.993324,118.90817,122.34742,126.9137,124.7783725,5.64971196581927
BrCCCCOC1=CC=CC=C1,41.5,-4.6911654,25.001854,9.946493,14.545902,11.43331,15.301194,18.088589,29.674047,-9.662026,19.778526,12.94167236,11.5753399924688
COC1=CC=C(OC)C(=C1)C(C)=O,19.5,66.00442,52.746834,44.319336,42.44503,57.157238,53.183937,41.75145,50.626934,43.835857,66.65358,51.8724616,8.73559652799581
CCOC1=CC=C(C=C1)C(C)(C)COCC1=CC(OC2=CC=CC=C2)=CC=C1,36.5,63.02628,58.262302,88.9758,45.97522,76.7575,69.00496,73.77455,44.49213,70.22447,42.955574,63.3448786,14.5731770424983
OCC1=CC=CC=C1Br,80.5,40.98013,45.920033,40.530132,41.209545,48.254444,55.179913,49.40746,50.0732,32.31227,57.12191,46.0989037,7.11745377289523
CC(OC1=CC=CC=C1Cl)C(O)=O,113.5,92.93034,101.84275,105.1537,108.8536,108.42284,85.471115,83.71553,101.219124,109.57572,87.85013,98.5034849,9.61219962513899
OC(=O)CCC(=O)C1=CC=CC=C1,117.5,114.26445,115.3994,107.20838,118.22977,107.02367,103.315186,130.62329,107.97595,109.508705,110.63934,112.4188141,7.40247909729526
NC(=O)C1=CC=CC=C1C#N,172.5,179.97179,163.39265,178.1935,166.4456,153.69496,165.52705,168.73892,165.64569,174.77249,171.71712,168.809977,7.35415824804178
O=C(NCC1=CC=CC=C1)C1=CC=CC=C1,105.5,100.217255,90.32427,116.61902,101.52915,108.95672,78.05457,97.8633,119.78747,98.804115,112.98834,102.514421,11.9876405118832
OC(=O)C1=C(F)C=C(F)C=C1,188.5,183.9554,183.67227,163.16013,179.40044,206.53807,184.3687,186.28922,187.2577,181.14705,187.92279,184.371177,10.0083419599353
ClC1=NC=CC=N1,66.5,67.08256,87.38236,30.47073,23.543436,42.156425,48.19439,32.95996,28.616976,11.630096,46.06375,41.8100683,20.9761035945815
C1CCC(CC1)NC1=CC=CC=C1,15.5,106.39661,88.575806,110.30324,81.41907,72.01133,51.54836,52.095253,65.2136,79.82687,75.009796,78.2399935,18.8552609648205
NC(=O)C1=CC=C(C=C1)C(F)(F)F,184.5,175.12057,171.0433,159.48679,170.0211,176.9842,141.77837,169.27054,155.08748,157.08957,152.82127,162.870319,10.7678039146712
FC1=CC=CC(F)=C1C#N,30.5,40.03448,52.24588,73.87955,57.821445,78.503586,70.74253,43.66013,48.526695,60.65077,50.12567,57.6190736,12.4650988369735
COC1=CC(=CC(O)=C1OC)C(O)=O,195.5,190.36177,171.06161,168.4603,183.42389,195.91573,177.94601,193.24643,165.2687,199.123,180.18323,182.499067,11.3376654539769
CCCCCC(=O)OC(=O)CCCCC,-40.5,-38.15618,-33.744083,-32.33007,-31.546291,-17.225357,-25.128588,-25.895058,-46.03554,-23.315054,-22.968737,-29.6344958,8.01289056163215
O=C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,100.5,125.849,142.90329,116.4249,135.83379,119.96925,88.037674,117.494606,108.550545,121.95968,101.63408,117.8656815,15.0891159314839
ClC(=O)C1=CC2=CC=CC=C2C=C1,50.5,49.747677,66.60754,48.6929,58.963512,53.770794,50.308643,39.86867,24.486353,52.53906,48.071682,49.3056831,10.635674706618
COC1=CC=C(C=C1)N=C=S,18.5,37.676624,55.436333,28.369724,32.637413,53.37339,33.868717,24.38988,30.990301,35.35495,41.554577,37.3651909,9.63852261870667
OC(=O)C(CC=C)C(O)=O,104.5,107.8221,127.21215,106.853546,114.80238,116.71887,130.58249,98.470695,137.93047,125.48282,146.29785,121.2173371,14.1941806138166
OCC1=CC=CC=C1C1=CC=CC=C1,49.5,73.50691,82.59014,78.48816,69.18941,56.619747,78.85479,70.29187,66.41775,78.87118,80.666,73.5495957,7.61798682728399
OCC1=CC=C(C=C1)C(O)=O,181.5,162.04126,169.93915,153.43039,178.76,185.93987,166.55449,155.34451,177.34096,153.63708,178.2347,168.122241,11.1783475643607
ClC1=CC(I)=CC(Cl)=C1,56.5,62.559364,64.393906,50.744762,84.7801,69.83352,64.67909,50.81326,73.17673,77.77469,53.304337,65.2059759,10.9175711653226
IC1=CC=C(C=C1)C#N,125.5,90.01537,103.56322,124.34114,89.69993,89.30626,106.02392,102.27029,77.771675,83.73856,115.33746,98.2067825,13.8866269048883
O=CC1=CC=C(C=C1)C1=CC=CC=C1,59.5,49.829437,64.085884,66.33194,60.02613,55.08517,45.498283,45.643322,44.002167,49.813686,45.070335,52.5386354,7.91622026907398
[O-][N+](=O)C1=CC=CC(=C1)N=C=O,51.5,53.84746,75.55961,54.02849,59.09448,38.81777,66.730675,58.770164,49.770847,58.54849,51.19462,56.6362606,9.39715489965131
SC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,105.5,116.213745,132.67148,122.21584,130.8278,122.71348,149.66911,106.578865,94.063774,134.3469,135.84805,124.5149044,15.134852786783
NC1=NC=C(C=C1)[N+]([O-])=O,187.5,168.26147,184.41568,209.57846,221.94873,182.6856,204.83713,162.16147,181.42943,174.7445,184.59734,187.465981,17.9654433568796
O=CC1=CC=NC2=CC=CC=C12,50.5,85.1431,102.66497,93.02055,91.17149,68.303116,83.911385,84.79821,90.87168,66.86605,92.496994,85.9247545,10.5141327258767
COC1=CC(=CC=C1O)C#N,86.5,104.64597,121.46165,111.06488,103.42287,124.33582,131.60956,114.90505,115.297714,118.93373,100.42504,114.6102284,9.42332799875835
