SMILES;MP;split;Number
S=c1sc2c(n1CN1CCCCC1)cccc2;160;Val;12606
CCCCCCSc1nnc(s1)S;75;Val;5999
CCCCCCCCCCC=C;-37;Val;211
OC(=O)Cc1c(Cl)cccc1Cl;160;Val;1756
O=C(C(=O)c1ccc2c(c1)cccc2)c1ccccc1;87;Val;10243
N#CC(c1cc(ccc1[N+](=O)[O-])C(F)(F)F)C(=O)OCc1ccccc1;71;Val;6480
CCOC(=O)[C@@H]1CC[C@@H]([C@@H]1NC(=O)OC(C)(C)C)C(=O)C;109.5;Val;28084
Clc1cccc(c1)S(=O)(=O)N;146;Val;3836
OCC(c1ccccc1)C(=O)OC1CC2C3C(C(C1)[N+]2([O-])C)O3;80;Val;22267
CCCCCC(=O)C;-35;Val;2682
O=C1C(=NNc2ccccc2)C(=O)C2(C(C1CC2)(C)C)C;117;Val;9458
CCCCCCCCCCCCCCCC(=O)CC;51;Val;24320
O=Cc1cccc2c1cccc2Br;105;Val;11720
CCC1NC(=O)c2c(N1)cc(c(c2)S(=O)(=O)N)Cl;251;Val;17020
N#CC1=C(N)OC2=C(C1c1ccccc1)CCCC2;261;Val;10517
BrCC(=O)C(=O)CBr;118;Val;500
CCOC(=O)c1cc(n(n1)Cc1ccccc1)C;37;Val;10430
N#CC(=O)c1ccccc1;32.5;Val;19240
CCOC(=O)C(=Cc1ccc(o1)c1ccccc1)C#N;117;Val;12206
CC(C1=CC(=O)C(=CC1=O)C(C)(C)C)(C)C;153;Val;1680
Fc1ccc(cc1Cl)S(=O)(=O)N;109;Val;3794
OCCCCCCO;42;Val;426
O=C1NN=C(C1=NNc1ccccc1Cl)c1c(O)c2ccccc2n(c1=O)C;264;Val;9096
O=C(N1CCCCC1)COC(=O)c1ccccc1;88;Val;26075
OCC(C(C(CO)O)O)O;104;Val;22370
CC(=C)C(=O)OCCO;-12;Val;2742
O=C=Nc1c(F)cccc1F;24;Val;1787
CCOc1ccc(cc1)NC(=O)N;173.5;Val;20092
OCCn1ncc2c1nc(O)nc2N;308;Val;9049
O=C1OC(=O)C2C1CCCC2;32;Val;24238
OC(=O)C12CC3CC(C2)CC(C1)C3;175;Val;6336
S=C=Nc1cccc2c1cccc2;56;Val;99
NC(=S)c1c(Cl)cccc1Cl;151;Val;1761
NC(=O)C(CBr)Br;133;Val;1243
O=CN(/C(=C(\SS/C(=C(\N(Cc1cnc(nc1N)C)C=O)/C)/CCOC(=O)c1ccccc1)/CCOC(=O)c1ccccc1)/C)Cc1cnc(nc1N)C;146.5;Val;26697
COc1ccc(cc1NC(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)c1ccccc1;118;Val;11859
Fc1cc(F)c(c(c1)Br)N;40;Val;2123
Cc1cc(C)nc(n1)N;153;Val;1944
OCCCC(C1CCC2C1(C)CCC1C2CCC2C1(C)CCCC2)C;130;Val;12405
CC(=O)OCC1OC(C(=O)N)C(C(C1OC(=O)C)OC(=O)C)OC(=O)C;129;Val;10064
O=C1OC2=CCOC(C2=C1)O;111;Val;21665
[O-][N+](=O)c1cc[n+](c(c1)Cl)[O-];154;Val;2362
COc1cc(OC)c2c(c1)C(O)OC2=O;185;Val;11085
CCCC(C)C;-154;Val;2932
Brc1cnc(c(c1)[N+](=O)[O-])N;208;Val;1977
Nc1cccc(c1)c1nnn[nH]1;204;Val;3080
Cc1cc(O)c(cc1C(C)(C)C)C(C)(C)C;62.1;Val;27003
Cc1ncsc1C=C;-15;Val;5395
CCCNC(=O)COC(=O)c1ccccc1;89.5;Val;26037
CCN(CC)CC;-115;Val;8624
COc1ccc(cc1)Br;11;Val;4791
N#CC(=Cc1ccc(cc1)N(C)C)c1nc(c(s1)N=Nc1ccc(cc1)F)C;149;Val;9673
N#Cc1c(Cl)ccc(c1F)C;57;Val;6099
CCOC(=O)c1cccnc1c1ncccc1C(=O)OCC;90;Val;12485
CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(C4(C1(Cl)C1(C2(C3(Cl)C(C41Cl)(Cl)Cl)Cl)Cl)Cl)Cl;91;Val;17922
Cc1ccc2c(c1)[nH]cc2;31;Val;6168
CCCCCC(=O)OC1(CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12)C(=O)C;123.5;Val;21881
O=C1OC(C)(C)OC(=O)C1=Cc1ccc(o1)c1ccccc1;143;Val;12311
OCCCCS(=O)(=O)c1ccc(s1)S(=O)(=O)N;109;Val;26071
COc1ccccc1C1(C)CCc2c(-c3c1cc(o3)C)c1c(o2)ccc(c1)Br;209;Val;11217
N#CC(=Cc1cccs1)c1scc(n1)c1cccc2c1cccc2;206;Val;9664
O=C1C(c2ccc(cc2)Cl)C(=O)c2c1cccc2;145.5;Val;23632
C[Si]1(C)N[Si](C)(C)N[Si](N[Si](N1)(C)C)(C)C;96;Val;8182
N#CCC(=O)c1cccc(c1)C;73;Val;7740
COC(=O)C1CCC(OC1(C)C)(C)C(c1ccccc1)(c1ccccc1)O;91;Val;11395
O=C1CC(C)C2(C(=C1)CCC(=C(C)C)C2)C;51.5;Val;24246
N#CC(=Cc1ccccc1)C(=O)N;155;Val;12321
Clc1ccc(cc1)Cc1ccccn1;8;Val;965
NCCNCCO;-28;Val;7759
Oc1ccc(c(c1)C(=O)O)O;205;Val;14015
COCc1cc(=O)oc2c1ccc(c2)O;127;Val;6225
O=C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Nc1ccccn1;66;Val;11873
OCC12CCCC(C1CC(C13C2C(O)CC(C1O)C(C3=O)C)O)(C)CO;266;Val;10134
Brc1ccc(c(c1)C(=O)O)Br;155;Val;1582
CCNC(=O)NCC;110;Val;7848
OCCNCc1ccccc1;-30;Val;7923
Cc1c(O)ncnc1Cl;202;Val;6108
CC=C(C=CC=C(C)C)C;-20.6;Val;25751
O=C1C=CC(=O)c2c1c(O)ccc2;162;Val;5927
CCC1(C(=O)NCNC1=O)c1ccccc1;281;Val;8982
OB(c1c(F)cc(cc1F)F)O;235;Val;1377
CC(=CC1C(C1(C)C)C(=O)O)C;41;Val;22066
Oc1cccc(c1)C(F)(F)F;-2;Val;3189
CCOC(=O)[C@H]1C[C@H]([C@H]([C@@H]1NC(=O)OC(C)(C)C)O)[C@H](NC(=O)OC(C)(C)C)C;141.5;Val;28085
Nc1c(Br)cc(c(c1Cl)Cl)Br;97;Val;4485
C1CN2CCN1CC2;158;Val;503
CCCC(=O)n1ncc2c1ncnc2O;223.5;Val;26016
CS(=O)(=O)n1cncc1;89;Val;784
[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])O;122;Val;15163
COc1cc(CCNCC(COc2cccc(c2)C)O)ccc1OC;137.5;Val;16637
CN(C(c1ccccc1)c1ccccc1)C;69;Val;12653
CCCCCCCOS(=O)(=O)O;200.5;Val;15833
O=C1CC(C(O1)(C)C)C(=O)O;176;Val;12703
O=C(c1ccccc1)NN(C(C)(C)C)C(=O)c1c(Cl)cccc1Cl;198.5;Val;26206
CN(C(=O)c1ccccc1)C;44;Val;7858
COc1ccc2c(c1)CCC(C2C)C(=O)O;133;Val;11961
OCCOC(=O)c1ccccc1O;37;Val;21030
ClCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(n1)OC;186;Val;23729
COC(=O)CC(CCC1C(C)(O)CCC2C1(C)CCCC2(C)C)C;70;Val;12433
CC1CCCC(C1O)C;32.5;Val;17853
CC(=C)CCl;-80;Val;3779
C=COC(C)C;-140;Val;18778
CCC(COCCC(=O)O)CC;32.5;Val;22863
[O-][N+](=O)c1cccc2c1cccc2[N+](=O)[O-];216;Val;441
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C;54;Val;23738
OC(=O)c1cccc2c1cccc2;162;Val;15069
O=C1NN=C(C1=C1c2ccccc2-c2c1cccc2)c1c(O)c2ccccc2n(c1=O)C;295;Val;9102
BrCC(Br)Br;-29;Val;14680
OC(=O)C1(CCCCC1)c1ccc(cc1)Cl;152;Val;814
COc1ccc(cc1)N=[N+](c1ccc(cc1)OC)[O-];127;Val;25988
OCCCS(=O)(=O)c1ccc(cc1)S(=O)(=O)N;150;Val;26067
CCOC(=O)N1C(=O)c2c(C1=O)cccc2;81;Val;7811
CC(CCOc1ccc(cc1)NC(=S)Nc1ccc(cc1)OCCC(C)C)C;146;Val;25440
OC(=O)CCC(C1CCC2C1(C)CCC1C2CCC2C1(C)CCC(=O)C2)C;140;Val;12457
CCCCCCN(C(=O)COC(=O)c1ccccc1)C;100.5;Val;26126
CC(=CC=C(C)C)C;12;Val;1654
COc1ccc(c(c1)C(=O)C)O;49;Val;2717
COc1cc2OC3C(c2c2c1c1CCC(=O)c1c(=O)o2)CCO3;287.5;Val;17731
O=C(C(Oc1ccc(cc1)Cl)(C)C)OCCCOC(=O)C(Oc1ccc(cc1)Cl)(C)C;52;Val;21555
OC(=O)c1ccc(c2c1c(ccc2C(=O)O)C(=O)O)C(=O)O;320;Val;17429
CC(=O)OC1CCC2(C(=CCC3C2CCC2(C3CC(C2=O)C)C)C1)C;141;Val;11968
Clc1cccc2c1C(=O)N(C2=O)C1(CCCCC1)C(=O)N;194;Val;24458
OCC(c1ccccc1)C;-13;Val;18634
Clc1ccc(cc1)C(CC(c1c(=O)oc2c(c1O)cccc2)c1ccc(s1)Cl)O;104;Val;26393
Brc1cc(ccc1S(=O)(=O)N)C(F)(F)F;162;Val;2120
Oc1c(=O)[nH]c2c(c1c1ccccc1)cccc2;268;Val;23106
CC1=NN(C(=O)C1=NNc1cccnc1)CN1CCCCC1;177;Val;9479
CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1;205;Val;12150
OC(=O)C1CCC(CC1)(F)F;106;Val;4414
O=c1ccc(=O)n([nH]1)C;218;Val;8103
c1ccc2c(-c3ccc4c(c3C2)cccc4)c1;189.5;Val;20054
COC(=O)c1ccc(c(c1)O)[N+](=O)[O-];91;Val;7561
OC(=O)c1ccc(c(c1O)O)O;221;Val;19283
CC(=O)c1ccc(cc1)SC(F)(F)F;30;Val;4374
Brc1ncccc1C(F)(F)F;38;Val;2104
NCCCCCCCN;28;Val;424
CB(Br)C;-129;Val;6580
CN(c1ccc(cc1)N=Nc1ccccn1)C;109;Val;4241
O=Cc1cc(I)c(c(c1)I)O;201;Val;3474
NC(=S)c1cnccn1;200;Val;8343
O=S=O;-73;Val;16047
Fc1cc(cc(c1)F)S(=O)(=O)Cl;58;Val;3457
O=C(NCc1ccccc1)C=Cc1ccc(c(c1)O)O;165;Val;26120
Cc1c[nH]c(=O)[nH]c1=O;317;Val;8543
ClCC1CC1;-91;Val;885
CCCCCCCCCCCCCCCCc1ccsc1;28;Val;4126
[O-][N+](=O)c1c(C)ccc2c1cccn2;117;Val;6165
CC(=O)C[C@@]1(O)C(=O)c2ccccc2-c2c1cccc2;66.85;Val;27037
CC(=O)c1cn(c2c1cccc2)C(=O)C;146;Val;599
O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl;84;Val;8684
CCN(CCn1c(Cc2ccc(cc2)Cl)nc2c1ccc(c2)[N+](=O)[O-])CC;75.5;Val;22905
CCCC=CCC;-137;Val;13294
CCCCCCCCCCCCCC(=O)CCC;40;Val;5184
O=Cc1c(F)c(F)c(c(c1F)F)F;26;Val;8229
N#Cc1cc(Cl)ccc1F;68;Val;5826
COc1ccc(cc1)c1ccc(cc1)OC;175;Val;18286
C=C[Si](OC(=O)C)(OC(=O)C)OC(=O)C;7;Val;8600
CCN(C(=O)COC(=O)c1ccccc1OC(=O)C)CC;76.5;Val;26144
ClC(=C(C(=O)O)Cl)Cl;73;Val;8610
COc1cc2OC3C(c2c2c1c1CCOC(=O)c1c(=O)o2)CCO3;238.5;Val;17730
O=C(C(C(F)(F)F)C(F)(F)F)Nc1ccccc1Br;184;Val;11879
Cc1ccc(c(c1)N)[N+](=O)[O-];108;Val;5972
CC(S(=O)(=O)O)C;-37;Val;24107
CC(=O)OC1(Cc2c1cccc2)c1ccccc1;76;Val;11030
CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC;55;Val;8667
CC(=O)c1ccccn1;9;Val;1883
CCCCOC(=O)c1ccccc1;-22;Val;8012
O=C1NC(=C(C(N1)c1ccco1)C(=O)OC(C)(C)C)C;208;Val;11924
CCCCOCCOC(=O)C;-63;Val;15231
OC(=O)C(CCl)Cl;50;Val;19524
Clc1cccc2c1cccc2Cl;107;Val;18398
[O-][N+](=O)c1cnccc1Cl;32;Val;4929
CC(=O)Oc1c(c2ccccc2)n(c2c1ccc(c2)[N+](=O)[O-])C(=O)C;178;Val;11811
c1ccc(cc1)C1C(=C(C(=C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1;256;Val;8239
OC(=O)[C@](Cc1ccc(c(c1)O)O)(N)C;300;Val;17062
FC(c1ccc(cc1)N)(F)F;7;Val;4351
O=C1CCC2(O1)C(=O)C1(C(C2CC1)(C)C)C;207;Val;11502
Cc1c(C)c(C)c2c(c1C)cc1n(c2=O)cccc1;221;Val;10950
CC(=O)OCCOCn1cnc2c1nc(NC(=O)C)[nH]c2=O;204;Val;25323
O=C1CCCCCCCCCCC(=O)OCCO1;18;Val;22665
CS(=O)(=O)O;20;Val;7455
CC(=O)c1ccc(c(c1O)C)O;154;Val;1504
SCCCCCS;-72;Val;437
Oc1ccc(cn1)C(=O)OCc1ccccc1;180;Val;6477
On1nnc2c1cccc2;159;Val;15033
CC(=O)C(CCC(=O)O)(CCC(=O)O)C;123;Val;4526
CC(N(C(C)C)CCOP(OCCN(C(C)C)C(C)C)C)C;77.5;Val;25184
OC(=O)CC1c2ccccc2-c2c1cccc2;134;Val;7241
CCC1(O)CCC2(C(C1)(C)CCC1C2CCC2(C1CCC2O)C)C;169;Val;10180
ClC(=C(c1cc(N)c(cc1S(=O)(=O)N)S(=O)(=O)N)Cl)Cl;203;Val;22705
CCCCn1c(=O)c2n(C)cnc2n(c1=O)C;108;Val;23629
O1CCN(CC1)SSN1CCOCC1;124.5;Val;20619
Brc1cc(Br)c(c(c1)C(F)(F)F)N;42;Val;1420
O=Cc1cccc(c1O)O;108;Val;1297
ClCC(=O)N(c1c(C)cccc1CC)COC(C)C;21.6;Val;24812
BrCCCCCCBr;-2;Val;434
NC(=O)c1ccc(cc1)C(F)(F)F;184;Val;4353
O=Cc1c(OC)ccc2c1cccc2;83;Val;2812
COc1cc(ccc1N)c1ccc(c(c1)OC)N;136;Val;8189
OC(=O)COc1ccc(c(c1)Cl)Cl;139;Val;19443
N#CC1C(=S)NC2(C3=C1CCCC3)C(=O)Nc1c2cccc1;222;Val;10355
Nc1ccccc1CCCCc1ccccc1N;74;Val;11565
O=Cc1c(Br)cc(c(c1Br)O)Br;121;Val;3980
CCOC(=O)C1C(c2ccc(cc2)F)C(C(=O)OCC)C(NC1(O)C(F)(F)F)(O)C(F)(F)F;84;Val;12153
[O-][N+](=O)c1ccc(cc1)/N=N/c1ccccc1;133;Val;18165
CC[N+](CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)(CC)C;191.5;Val;16331
CCCCCCCCOC(=O)CCCCC;-28;Val;17872
CC(=C)c1ccc(cc1)C(=C)C;66;Val;14057
CCOC(=O)c1cc2c(o1)cccc2;30.5;Val;25303
N#CCC(=O)c1cccs1;134;Val;4169
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl;-2;Val;7286
O=C(N(C)C)COC1CCN(CC1)C(=O)OC(C)(C)C;58;Val;8
CC(=CC=CC=C(/C=C/C=C(/C=C/C=C(CCC=C(C)C)C)\C)C)C=CC=C(C=CC=C(CCCC(O)(C)C)C)C;171;Val;25835
Nc1ccc2c(c1)OCCO2;28;Val;532
O=C1NCCCC1C;55.3;Val;24624
OC(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;78;Val;16016
OC(=O)c1c(Br)cc(c(c1Br)O)Br;147;Val;3981
O=C(c1cccnc1)OC1C(COC(=O)c2cccnc2)OC(C1OC(=O)c1cccnc1)(O)COC(=O)c1cccnc1;141;Val;25086
OC(=O)C1CCNCC1;336;Val;21817
Nc1ccn(c(=O)n1)[C@@H]1CS[C@@H](O1)CO;161;Val;16287
CC1CCC2(OC1)OC1C(C2C)C2(C(C1)C1CC=C3C(C1CC2)(C)CCC(C3)O)C;205.5;Val;24909
COC1OC2CC3C1(C(O)CCC3(C)C)C1C32C(O)C(CC1O)C(=C)C3=O;261;Val;10010
BrC(=NNc1ccccc1)c1ccccc1;190;Val;9434
ClC(C(=O)C(Cl)(Cl)Cl)Cl;2.1;Val;18424
CC(C1C(=O)N(C1c1ccccc1)c1ccccc1)C;169;Val;10107
NC(=O)C1CO1;33;Val;24368
ClC(Br)Cl;-57;Val;6579
NC(=O)C(n1nc2c(n1)cccc2)(C)C;173.5;Val;26011
CN1CCCC1c1cccnc1;-79;Val;16686
CC(=O)Nc1ccc(cc1F)F;122;Val;1490
NC(C(S)(C)C)C(=O)O;198.5;Val;21663
OC(=O)CC(C(F)(F)F)(C(F)(F)F)O;87;Val;4387
CC(C1CCCC1)C;-111;Val;13429
CCC1(C)CC1;-130;Val;13215
N#Cc1c(nn(c1N)c1ccccc1)c1ccccc1;161;Val;10512
NC(=O)c1cccc(c1)C(=O)N;280;Val;14114
Brc1ccc(cc1)Br;88;Val;495
COC(=O)c1cc(C)ccc1C1NC(=O)C(N1)(C)C(C)C;113;Val;26320
COc1cc(CCC(=O)O)cc(c1OC)OC;104;Val;3108
N#CCc1ccc(cc1)C(F)(F)F;45;Val;4370
CCc1nc(nc(n1)CC)NS(=O)(=O)c1ccc(cc1)N;187;Val;18353
O=C1N(N=C(C1=NNc1cccc(c1)C(F)(F)F)C(F)(F)F)c1ccccc1;160;Val;9691
CCC(C(C(=O)OC)NC(=O)c1cn(CC)c2c(c1=O)ccc(n2)C)C;142;Val;26225
OCC(Cc1ccccc1)(C)C;34.5;Val;24205
COc1cc(C=O)ccc1F;62;Val;5126
CCCCCCCCCCCCCCCC(=O)OCCC;20.4;Val;23869
CC(C(C)(C)C)C;-25;Val;13343
c1ccc(cc1)c1nc2ccccc2nc1c1ccc2c3c1cccc3CC2;162;Val;11639
CC1CCc2c(C1)cccc2;-43.1;Val;17960
CC1OC(=O)c2c(C1)c(Cl)cc(c2O)C(=O)NC(C(=O)O)Cc1ccccc1;169;Val;21688
O=Cc1ccc(c(c1)[N+](=O)[O-])C=O;97;Val;11549
O=C1CC[C@]2(C(=C1Cl)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C;189;Val;16919
CCCCCCCCOC(=O)CCCCCCC;-18.1;Val;22856
Oc1ccc(cc1N)c1ccccc1;200;Val;18587
ON=C(c1ccccc1)C#N;129;Val;25800
CCN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)CC;75;Val;17558
O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C;215.5;Val;16464
Clc1cc2c(=O)c(=O)c2cc1Cl;183;Val;10933
COc1cc(CO)ccc1OCc1ccccc1;72;Val;4636
CCO[Si](OCC)(C)C;-70;Val;6818
OCC(C(C(C(CO)(F)F)(F)F)(F)F)(F)F;69;Val;1095
O=Cc1ccc(c(c1)[N+](=O)[O-])Cl;63;Val;4917
CCOC(=O)c1ccc[nH]1;38;Val;7205
Cc1ccc(c(c1)OC(=O)C12CCC(C2(C)C)(C(=O)O1)C)C1(C)Oc2cc(C)ccc2C(C1)(C)C;136;Val;10194
COC(c1ccccc1)CN1CCN(CC1)CC(C(c1ccccc1)OC)O;83;Val;8920
O=c1cc(cc(o1)c1ccccc1)c1ccccc1;137;Val;4494
OCC(CO)(C)C;128;Val;1141
CC(=O)c1cc2ccccc2oc1=O;122;Val;3572
O=C(c1ccncc1)NN=C(c1ccco1)C;199;Val;8826
N#Cc1ccc(nc1)Cl;118;Val;2372
O=NN1CN2CN(C1)CN(C2)N=O;207;Val;15365
Cc1ccc(cc1)C(=O)c1ccccc1;55;Val;5401
C=Cc1cccc(c1)C=C;-52.3;Val;20502
O=C(c1cccc(c1)C(F)(F)F)c1ccc(cc1)C(F)(F)F;94;Val;3268
CCC1(O)C(=O)OCc2c1cc1-c3nc4ccc(cc4c(c3Cn1c2=O)CC)OC(=O)N1CCC(CC1)N1CCCCC1;222.5;Val;21822
NNC(=O)c1ccc(cc1)C(F)(F)F;119;Val;4357
CC1N(C(=O)NC2CCCCC2)C(=O)SC1c1ccc(cc1)Cl;108.25;Val;25541
CCCCCC=CC=CC(=O)O;49.5;Val;25615
NCCNCCNCCN;-35;Val;8628
N#CCCCOc1ccccc1;45.5;Val;23872
Clc1ccc(c2c1cccc2)Cl;67.5;Val;18396
O=C1CCC2(C(C1)CCC1C2CCC2(C1(O)CCC2)C)C;113;Val;10101
Cc1ccc2c(c1)ccc(c2)C;112;Val;19473
OCc1c(Cl)ccc(c1F)C;57;Val;6100
[O-][N+](=O)c1cc(ccc1NN=C1Cc2c1cccc2C)[N+](=O)[O-];227;Val;9452
CCOC(=O)CCCCC(=O)OCC;-20;Val;6830
COc1ccccc1NN=C1C(=NN(C1=O)CN1CCCCC1)C;149;Val;9462
N#CCCN(c1ccc(cc1)/N=N/c1sc2c(n1)ccc(c2)[N+](=O)[O-])CCOC(=O)C;167;Val;24642
OC(=O)c1cccc(c1N)[N+](=O)[O-];211;Val;1929
CC[C@H](O)C;-114.7;Val;16672
O[C@H]1CCC(=C)C(=CC=C2CCC[C@]3([C@H]2CC[C@@H]3[C@@H](/C=C/[C@@H](C(C)C)C)C)C)C1;117;Val;16631
CC(=O)Nc1ccc(cc1Cl)C(F)(F)F;136;Val;2310
O=C(c1ccccc1C(=O)O)c1ccc(c(c1)[N+](=O)[O-])C;205;Val;12474
CC(=O)Nc1ccc(cc1)S(=O)(=O)Cl;149;Val;20230
OC(=O)C=CC(=O)NC(=O)N;158;Val;8023
[O-][N+](=O)c1ccc(o1)/C=N/N(C(=O)N)CCO;214;Val;25870
Brc1cc2CCN(c2c(c1)[N+](=O)[O-])C(=O)C;197;Val;378
N#CC(=NNc1c(Cl)cc(cc1Cl)Cl)c1nc2c(n1C)cccc2;169;Val;9447
CC(=Nc1ccc(cc1)N=Nc1ccccc1)c1c(O)c2ccccc2n(c1=O)c1ccccc1;191;Val;9230
COc1ccccc1c1ccc(o1)C=C1C(=O)NC(=S)NC1=O;235;Val;10542
COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@@H]2CN(CCC5=C1N=C1C5=CC=C[CH]1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)N)O)(CC)C=CC1;231;Val;16993
COC(=O)c1ccc(cc1O)C;27.5;Val;24044
COc1cc(Cl)ccc1[N+](=O)[O-];71;Val;14386
Nc1ccc(c(c1)Br)C;27;Val;3699
CCC(c1cc(cc(c1OC(=O)OC(C)C)[N+](=O)[O-])[N+](=O)[O-])C;61;Val;18724
Cc1cccc(c1NC1=NCCCS1)C;140;Val;21443
CCCOC(=O)C1=C(C)NC(=O)NC1c1cccc(c1OC)OC;163;Val;11910
Clc1cccc2c1cc1cccc(c1c2)Cl;189;Val;12394
COc1ccc(c(c1)[N+](=O)[O-])N;127;Val;5306
NCCCNCCCCNCCCN;29;Val;8421
OCc1ccc(c(c1)C)C;64;Val;3356
CCCCCCCCCCN;16;Val;14039
CCCCCCCCCCI;-16;Val;148
CCCc1cccc(c1)O;26;Val;13763
COC=C(C1CC2N(CC1CC)CCC1=C2N=C2[C]1C(=CC=C2)OC)C(=O)OC;104;Val;25775
COc1ccc(cc1)P(c1ccc(cc1)OC)c1ccccc1;89;Val;6553
O=C(c1ccccc1)C1CNc2c(C1)cc1c(c2)NCC(C1)C(=O)c1ccccc1;209;Val;11677
CN(c1ccc(cc1)N=c1cc(oc(c1)c1ccccc1)c1ccccc1)C;148;Val;12199
BrCc1ccccc1Br;31;Val;2213
OC(=O)C(Br)Cl;27;Val;6577
C=CC(=O)OCCN(C)C;-60;Val;1008
OCCN(CCO)CC;-50;Val;20153
ON=C(c1ccc(cc1)F)c1ccc(cc1)F;140;Val;10265
CCn1nc(cc1C(=O)O)C;139;Val;206
CCCCCCCCCCCCCCCCS;21;Val;174
OC1CCCCC1C(C)(C)C;45;Val;17633
Fc1cccc(c1)NN=C1C(=NNC1=O)C;219;Val;9717
CCCCCC=C;-119;Val;178
OC(=O)c1cnccc1C(F)(F)F;148;Val;4367
ON=C1CCCCC1=NO;192;Val;26707
CCc1c(C(=O)O)c(=O)cnn1c1ccc(cc1)Cl;269;Val;24697
C=Cc1ccccc1C;-69;Val;2938
OCCCSc1ccc(cc1[N+](=O)[O-])S(=O)(=O)N;163;Val;26087
CC(=O)CCc1oc2c(c1c1ccc(o1)C)cc(cc2)Br;79;Val;12289
N(Cc1ccccc1)CCNCc1ccccc1;24;Val;7836
CC(c1cccc(c1O)C(C)C)C;18;Val;1795
[O-][N+](=O)c1ccc(cc1)S(=O)(=O)N;180;Val;5468
COc1ccccc1c1nnc2n1NC(S2)c1ccc(cc1)[N+](=O)[O-];196;Val;12104
N#Cc1c(Br)cncc1Br;150;Val;3394
O=C1NC(=S)NC(=O)C1=NNc1ccccc1;290;Val;9928
CCCCCCCCC=CCCCCCCCCCCCCO;35;Val;25808
BrCCCCCCCCCCC(=O)O;57;Val;18095
COc1ccc(cn1)[N+](=O)[O-];108.5;Val;24112
O=Cc1cccc2c1[nH]cc2;88;Val;7339
O=C1CCCCCCCCC1;24;Val;14007
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O;114;Val;14802
COc1ccc(c(c1)N)[N+](=O)[O-];131;Val;24231
COC(=O)n1c(nc2c1cccc2)c1cscn1;123.5;Val;26083
CCCCCCCCCCCCCCCC=C;11;Val;14632
ClS(=O)(=O)Cl;-54;Val;16126
ClCC(=O)OCCOC(=O)CCl;45.5;Val;24175
ClC(C(=O)N)Cl;99;Val;1124
CCOC(=O)C1(CCC1)S(=O)(=O)c1ccc(cc1)C;53.5;Val;24474
c1ccc(cc1)c1ccccc1c1ccccc1c1ccccc1;118.5;Val;18977
Nc1cc2ccccc2cc1N;195;Val;1235
O=C1CC[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(O)C(=O)C)C)C;221.75;Val;16535
CC(C(=O)O)Oc1cc(Cl)c(cc1Cl)Cl;178;Val;41
Ic1cccc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccccc1;255.5;Val;26183
C=CCC=CC;-138.7;Val;25737
CB(C)C;-161.5;Val;23314
Oc1ccc2c(c1)OC(CC2=O)c1ccccc1;188;Val;6229
CCOC(=O)c1sc2c(c1N)c(c(s2)C(=O)OCC)N;201;Val;10509
OCCOc1ccc(cc1)C(=O)C(O)(C)C;89;Val;24264
FC1(F)OC1(F)F;-118;Val;23497
O=Cc1c(nc2n1CCS2)c1ccccc1;123;Val;1295
Fc1cccc(c1)NN=C1C(=O)N(N=C1C(F)(F)F)c1ccccc1;106;Val;9523
C1CCC(=CC1)c1ccccc1;-11;Val;72
CNNCc1ccc(cc1)C(=O)NC(C)C;223;Val;16388
CC(Oc1cc(N)c(cc1Cl)Cl)C;42;Val;1443
Cc1ccc2c(c1)nccc2;36.5;Val;15542
