SMILES;MP;split;Nr
CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-])CCC;150;Val;17880
Clc1cccc(c1)N1CCN(CC1)CCc1n[nH]c(c1)C;106;Val;8854
CN(C(=O)N(c1ccccc1)C)c1ccccc1;122;Val;19259
Brc1cnc2c(c1)cc[nH]2;179;Val;5782
Clc1cccc(c1)CNC1=CC(=O)c2c(C1=O)cccc2;191;Val;10331
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@@]31C=C[C@@]2([C@@](C3)(Cl)C#N)OC(=O)C)C;183.5;Val;27278
O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](C(=O)O)C)C)C;252.85;Val;27111
CCC(C(=O)O)Br;-4;Val;2216
OC(=O)Cc1cc(F)c(cc1F)F;123;Val;1350
COC(=O)c1cc(Cl)ccc1Cl;39;Val;7472
ClCCC(=O)c1ccc(cc1)Br;60;Val;4762
CCOC(=O)/C=C/c1cc(/C=C/C(=O)OCC)c(cc1[N+](=O)[O-])[N+](=O)[O-];116;Val;9862
OCCF;-27;Val;2665
NCC[C@@H](C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)[C@H](O)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)CCCC(CC)C)CCN;210;Val;16365
CCCCc1ccc(cc1)C#Cc1ccc(cc1)CCCC;41;Val;29
ClCCOC(=O)c1cc(OC)c(c(c1)OC)OC;69;Val;11269
COC(=O)c1ccc(c(c1)N)O;143;Val;19653
CCCCCCC(OC(=O)COc1nc(F)c(c(c1Cl)N)Cl)C;59;Val;22786
[O-][N+](=O)c1cc(N)c(c(c1)C(=O)N)C;199;Val;17996
Clc1ccc(cc1)C(=O)c1noc2c1C(=O)CC(C2)(C)C;126;Val;10604
ClCCOP(=O)(OCCCl)OCCCl;-55;Val;20311
ClCc1c(C)c(CCl)c2c(c1C)CC2;92;Val;10790
C[SiH](Cl)Cl;-93;Val;21285
OC(=O)c1ccc(c(c1)O)O;201;Val;15351
CCCCCCCCCCC=O;-2;Val;8709
OB(c1ccc(cc1)CC#N)O;198;Val;4295
CCOC(=O)/C(=N\Nc1cccc(c1)[N+](=O)[O-])/C#N;156;Val;9929
Cc1cc(Cl)c(cc1Cl)C;69;Val;1610
O=C(N1CC(OC1(C)C)c1ccco1)C(Cl)Cl;97;Val;24259
Brc1ccc(cc1)C(=O)C1=NN(C2C1C(=O)N(C2=O)c1ccc(cc1)[N+](=O)[O-])c1ccccc1;151;Val;10586
CCOC(=O)[C@@H](O)C;-25;Val;7187
Oc1ccc(cc1)Sc1ccc(cc1)O;153;Val;4445
CCOC(=O)CCCCCC(=O)O;10;Val;24671
O=C(c1ccccc1)CCC(=O)O;117;Val;3650
CCOC(=O)c1c(N)scc1c1ccccc1;92;Val;7052
O=Cc1c(F)ccc(c1Cl)C;27;Val;2404
Clc1cccc2c1cccn2;45;Val;23460
OC(=O)C(c1ccc(cc1)N1Cc2c(C1=O)cccc2)C;212.5;Val;17155
OC(=O)c1ccc(cc1)Oc1ccccc1;162;Val;5539
Nc1ncc(cc1Br)C(F)(F)F;100;Val;1910
O=C(c1ccccc1)CCCc1ccccc1;55;Val;464
Cn1c(=O)n(C)c2c(c1=O)n(cn2)CC1OCCO1;144;Val;8936
OC(=O)[C@H](Cn1ccc(=O)c(c1)O)N;228;Val;16984
Cc1cccc(c1)N;-30;Val;7737
CCCc1cccc(c1)C;-82.5;Val;18676
Cc1cc(cc(c1)C(C)(C)C)C(C)(C)C;32;Val;3541
COc1ccc(cc1Cl)Cl;26;Val;1459
O=C(ON1C(=O)CCC1=O)OCC1c2ccccc2-c2c1cccc2;152;Val;7798
O=C1CCSCC1;62;Val;8488
Nc1cccc(c1)C(=O)N;113;Val;3632
Cc1ccc2c(c1)ccc(n2)C;57;Val;1824
FC1=C(F)C(C1(F)F)(F)F;-60;Val;18918
OC(=O)CC1OC(=O)c2c1cccc2;151;Val;8286
CN1CCC2=C(C1)C(c1ccccc1)c1c2cccc1;91;Val;8878
O=C1C=C(C(=O)C=C1c1ccccc1)c1ccccc1;217;Val;1678
Cc1ccc(o1)C(c1ccccc1O)c1ccc(o1)C;65;Val;11263
O=C1N(C)CCCN1C;-23;Val;567
CC(=O)c1ccccc1c1ccccc1;56;Val;14445
CC1=CC(=CC(O1)c1ccccc1)C;171;Val;10892
N#CC(/N=N/C(C#N)(C)C)(C)C;101.5;Val;21191
Clc1ccc2c(c1)[nH]c(n2)C;197;Val;15517
Cc1c(C)c(C(=O)O)c(c(c1C)C)C;210.5;Val;23870
C/C=C/C#N;-51.5;Val;28058
CCOC(=O)/C=C/C(=O)O;70;Val;25707
CC(CN(CC(C)C)CC(C)C)C;-21.8;Val;18655
Nc1ccc(cc1I)C(F)(F)F;51;Val;2762
OC1CC2=C(CC1O)CC=CC2;121;Val;10213
CCOc1ccc(cc1OC)C(=S)N1CCOCC1;119;Val;12281
OC[C@@H]1CN(C)CC[C@H]1c1ccc(cc1)F;96;Val;896
O=C(C(F)(F)F)OCc1cc2ccccc2cc1C;92;Val;10801
OC1C(=O)C2(C(C1CC2)(C)C)C;205.5;Val;24785
C=CCCC(=C)C;-128.8;Val;17943
O=C1NC(=O)c2c1c(C)ccc2;134;Val;24896
O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2[C@H](O)C[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)C;280;Val;25520
OC(C(CO)O)CC=O;91;Val;19665
O=P(c1ccccc1)(c1ccccc1)C1C=C(OC(=C1)c1ccccc1)c1ccccc1;176;Val;11212
CCCCCCC#N;-64;Val;7282
OCC1OC(C(C1O)O)n1cnc(nc1=O)N;229;Val;22228
O=C(c1ccccc1)OC(COC(=O)c1ccccc1)COC(=O)c1ccccc1;76;Val;22835
Clc1ccc(c(c1)Cl)/C=C\1/N=C(OC1=O)c1ccccc1;180;Val;12214
N=C(NC(=N)N)NCCc1ccccc1;176.5;Val;16890
NNc1c(F)cc(cc1F)F;99;Val;1382
c1ccc(cc1)N1CN(CN(C1)c1ccccc1)c1ccccc1;144;Val;7291
C[C@@H]1CC[C@H](CC1)C;-37;Val;13449
O=C1CCCO1;-43.3;Val;20802
CCCCSCCCC;-80;Val;6932
CCCCCCCCCCCCCCCCC;22;Val;8060
COP(=S)(Oc1ccc(cc1)Sc1ccc(cc1)OP(=S)(OC)OC)OC;30.25;Val;21514
Cc1cc2cccnc2c2c1cccn2;113;Val;5965
Oc1ccc2c(c1)OCC2=O;241;Val;6140
ClC(C(C(F)(F)F)(Cl)Cl)(C(F)(F)F)Cl;83.5;Val;23156
O=C(C(=O)C(c1ccccc1)Br)Cc1ccccc1;73;Val;11763
Nc1ccc(c2c1C(=O)c1ccccc1C2=O)N;263;Val;505
O=C(C1=NOC2C1C(=O)N(C2=O)c1ccccc1)c1ccccc1;161;Val;10635
Ic1c(C)cccc1Cl;27;Val;3772
OC(=O)COc1cccnc1;211;Val;4201
Fc1ccc(c(c1)C(=O)O)O;180;Val;5923
ClCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(C2CCC2=CC(=O)C=C[C@]12C)Cl;219;Val;16379
NC(=O)c1ccc(c(c1)N)C;129;Val;3613
[2H]c1c2c([2H])c([2H])c(c3c2c2c(c1[2H])c([2H])c(c(c2c(c3[2H])[2H])[2H])[2H])[2H];156;Val;14730
Fc1cc2Oc3cc(Br)c(cc3Oc2cc1F)Br;210;Val;22629
N#C/C(=N\Nc1c(Br)cc(cc1Br)Br)/c1nc2c(n1C)cccc2;181;Val;9480
CC(=O)c1ccc2c(c1)OCCO2;83;Val;6052
CC(C(c1ccccc1)(c1ccccc1)O)O;92;Val;11955
CCOC(=O)/C(=C/c1ccc(o1)c1ccc(cc1)[N+](=O)[O-])/C#N;238;Val;12297
CCOC=C(C(=O)OCC)C#N;50;Val;7031
NC(=O)C(Cl)(Cl)Cl;142;Val;1082
O=C(c1ccccc1)OCCOCCOC(=O)c1ccccc1;33.5;Val;20249
CC1CCC(C1(C)C)(C)COC(=S)Nc1ccccc1;101;Val;11343
Brc1cnc(c(c1C)C)N;134;Val;1975
C1NCCSCCSCCNCCSCCSC1;130;Val;542
FC(C(C(C(F)(F)F)(F)F)(F)F)(OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F;-100;Val;19996
Nc1ccccc1C(c1ccccc1)(c1ccccc1)O;122;Val;11796
Cc1ccc2c(c1)CC2=O;53;Val;10996
O=C(c1ccccc1)OOC(=O)c1ccccc1;105;Val;20855
N#C/C(=C\c1ccc(cc1Cl)Cl)/c1nc2c([nH]1)cccc2;250;Val;9658
CCSc1nnc(s1)N;132;Val;1997
OCc1ccccc1O;85;Val;2739
CCOC(=O)C(O)C;-26;Val;15792
N#Cc1cccc2c1cccc2;36;Val;7909
COc1c2C=CC(Oc2cc2c1ccc(=O)o2)(C)C;133;Val;23021
CCCCCCCCCC(=O)O;31;Val;6754
COc1cc(=O)oc2c1cccc2;124;Val;5347
CC(C(=O)O)NC(=O)c1ccccc1;165.5;Val;23650
C[Si](O[Si](O[Si](O[Si](C)(C)C)(C)C)(C)C)(O[Si](O[Si](O[Si](C)(C)C)(C)C)(C)C)C;-78;Val;19615
O1CCOCCOc2c(OCCOCC1)cccc2;80;Val;6446
O=C(c1ccccc1)OC1c2ccccc2C(=O)N1C;93;Val;11078
COc1ccc(cn1)N;30;Val;5705
Ic1cccnc1N;90;Val;1925
O=C1CCC2C1(C)CCC1C2CCC2C1(C)CCCC2;121;Val;12465
SC(=O)c1ccccc1;17;Val;8518
O=C1Cc2c1c(C)c(c1c2CC1=O)C;207;Val;10969
CC(OC(C)C)C;-86;Val;13355
O=C1CC(C)(C)Cc2c1c(c1-c3ccccc3OCc1c2)[Si](C)(C)C;143;Val;27727
Oc1ccc2c(c1)oc(cc2=O)c1ccccc1;246;Val;6230
CCCCCCCC1CCCC(=O)O1;-12;Val;18904
CO[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O;169;Val;7644
CCc1c(C)cc(cc1C)C;-16;Val;13912
CCOc1c2ccccc2c(c2c1cccc2)OCC;150;Val;6275
Nc1ccc2c(c1)CCC2;35;Val;5715
CCn1c2ccc(cc2c2c1ccc(c2)Br)Br;139.35;Val;27176
COc1ccc(c(c1)C(=O)O)C;147;Val;12588
N#Cc1cccc(c1N)Cl;95;Val;1916
O=C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Nc1ccc(cc1)[N+](=O)[O-];119;Val;11872
N#C/C(=C\c1ccccc1Cl)/c1scc(n1)c1ccc(cc1)OC;223;Val;9992
Nc1cccnc1C(F)(F)F;70;Val;3585
CC(OC(=O)CS(=O)(=O)c1ccc(cc1)Cl)C;41;Val;25921
COc1cc(C)ccc1O;6;Val;2817
O=C(Cc1ccccc1)NC(=O)N;215;Val;16962
O=C1C=CC(=O)C=C1c1ccccc1;114;Val;19936
Clc1ccc(cc1)c1c(Cl)cc(cc1Cl)Cl;65;Val;22917
Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1C;110;Val;23010
OC(C(C)(C)C)/C(=C\c1ccc(cc1)Cl)/n1ncnc1;153;Val;25832
O=C(NNc1ccccc1)CCc1ccccc1;117;Val;11424
O=c1n2CCc3c(-c2cc2c1cccc2)cccc3;101;Val;10956
OCC(C(=O)OCC)(C(=O)OCC)CO;50;Val;6835
ON=Cc1c(Cl)cccc1Cl;149;Val;1739
c1ccc(cc1)n1nc2c(n1)cccc2;107;Val;12666
CCCCCCCC(CC)C;-76;Val;14023
Fc1ccc(cc1)C(c1ccccc1F)(Cn1cncn1)O;130;Val;14852
c1ccc(cc1)c1ncc[nH]1;149.3;Val;23487
CN1CCCN(C)CCN(CCCN(CC1)C)C;35;Val;536
OC(=O)CCc1ccccc1O;87;Val;3100
CC(=O)CCc1oc2c(c1c1ccc(o1)C)cccc2[N+](=O)[O-];103;Val;12332
OC(=O)C1=CC=CC(C=C1)(C)C;88.5;Val;23705
CC(=O)c1ccc2c(c1)sc(=O)[nH]2;192;Val;6053
CCc1cc2cc(OC)c(cc2c(n1)Cc1ccccc1)OC;78;Val;8864
O=C1NC2=Cc3c(C2(Cc2c1cccc2)O)cccc3;209;Val;10877
CO/C(=C\C)/C(=O)O;58;Val;2843
CP(=O)O;-40.01;Val;26255
OC(=O)c1c(F)ccc(c1Cl)C;117;Val;2406
Brc1cc([N+](=O)[O-])c(c(c1)C(=O)C)O;131;Val;5754
CCOC(=O)COc1cc(c(cc1Cl)F)c1nn(c(c1Cl)OC(F)F)C;126.5;Val;24833
[O-][N+](=O)c1cc([N+](=O)[O-])c(cc1C(/C(=N/Nc1ccccc1)/c1ccccc1)c1ccccc1)Cl;196;Val;9539
CCC(=O)Nc1nc(c(s1)Cl)C;159;Val;24217
CCn1nc(C(=O)O)c(=O)c2c1cc1OCOc1c2;261;Val;17031
Oc1ccc(cc1)c1oc2cc(O)cc(c2c(=O)c1O)O;277;Val;17044
Fc1cccc(c1)Br;-8;Val;293
ClC(Cl)Cl;-63;Val;6635
Nc1c(/C=N/Nc2ccccc2)ccc2c1C(=O)c1ccccc1C2=O;210;Val;9317
N#Cc1c(N)sc2c1CCC2;154;Val;1974
OC(=O)C1(CC1)c1ccccc1;87;Val;13
Fc1ccc(cc1)/C=C(/c1nc2c(s1)cccc2)\C(=O)N;179;Val;9682
CCC(CO)(CO)CC;61.5;Val;20314
N#CC1CCCC1;-76;Val;6727
CCOc1ccc2c(c1)cccc2;36;Val;2553
O=c1oc2ccccc2c(c1Cc1c(=O)oc2c(c1O)cccc2)O;290;Val;25952
CCN(C(=O)n1cnc(n1)S(=O)(=O)c1c(C)cc(cc1C)C)CC;115;Val;24840
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(OC1N2C)C;129;Val;25102
CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(cc1)[N+](=O)[O-];208;Val;12415
CCC(=O)C(c1ccccc1)(c1ccccc1)CC(N1CCOCC1)C;75;Val;8978
Ic1ccc(c(c1)Cl)Cl;30;Val;666
NC(=O)C(C)(C)C;155;Val;1092
c1ccc(cc1)Oc1ccc(cc1)Oc1ccccc1;73;Val;465
O[C@@H]1CC[C@]2([C@@H](C1)[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)C;198;Val;7318
CCC/C=C/C(C)C;-107.5;Val;25699
CCN(S(=O)(=O)c1ccc(cc1)C(=O)O)CC;193;Val;18578
OC(=O)C(Oc1ccccc1)(C)C;98.5;Val;23587
OC(=O)CCc1ccc(cc1)C(=O)O;290;Val;3127
Clc1cccc2c1nccc2;-20;Val;23353
CCCCCCOC(=O)CCCC;-63.1;Val;23612
CCC1=CCC/C/1=N\Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-];220;Val;9349
NCCCO;11;Val;3584
C/C=C(/c1ccccc1)\C;-23.5;Val;25676
O=Cc1ccc2c3c1ccc1c3c(cc2)ccc1;127;Val;11
O=C(N1CCCC1C(=O)O)COC(=O)c1ccccc1;116.5;Val;26125
CC=C;-185;Val;16080
[O-][N+](=O)CC(c1cccc(c1)C(C[N+](=O)[O-])Nc1ccccc1)Nc1ccccc1;127;Val;11554
Ic1cnc(c(c1)C)Br;45;Val;2167
CCc1ccc(cc1)OCC(=O)O;93;Val;5081
N#Cc1ccc(c(c1)F)C;47;Val;3939
OC(=O)CC1CCCCC1;33;Val;17857
CCOC(=O)CCCOc1ccccc1NC(=O)c1ccc2c(c1)CC1(C2)CCC(CC1)c1ccc(cc1)C(C)(C)C;112;Val;10364
Cc1ccc2c(c1)c(C)cc(n2)C;68;Val;23877
Cc1cccc(c1)C;-47;Val;7744
N#Cc1ccc(c(c1)C(F)(F)F)O;173;Val;5202
CCOC(=O)[C@@H]1C[C@H]([C@H]([C@@H]1NC(=O)OC(C)(C)C)O)[C@@H](NC(=O)OC(C)(C)C)C;129.5;Val;28082
O=C(c1cnoc1C)Nc1ccc(cc1)C(F)(F)F;165.5;Val;16294
CC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(CC2OC(C(C(=O)OC(CC3OC(C(C(=O)O1)C)CC3)C)C)CC2)C;147.5;Val;25183
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CCC=C2)C)C;80;Val;25140
OC(=O)c1cccc(c1Cl)[N+](=O)[O-];184;Val;2307
FC1CCCCC1;13;Val;24070
c1ccc(cc1)c1ncccc1c1ccccc1;82;Val;24672
c1ccc2c(c1)c1ccc3c4c1c(c2)ccc4cc1c3cccc1;281.5;Val;20081
OCc1ccc(cc1)C(=O)C;54;Val;13948
OCC(=O)C(C(C(CO)O)O)OC1OC(CO)C(C(C1O)O)O;168;Val;24857
Nc1cc(Cl)nc(n1)N;201;Val;4848
O=C(c1ccccc1)Nc1cccc(c1)OC(=O)c1ccccc1;153;Val;12506
COC(=O)c1ccc(c(c1)Br)OC;97;Val;7547
COC(=O)c1cc(Cl)ccc1O;46;Val;7630
Clc1ncnc(c1N)Cl;145;Val;5712
c1ccc(cc1)c1ccccn1;-5;Val;3038
Nc1ccc(cc1)N1CCCCC1;27;Val;4222
Clc1cc(Cl)c(c(c1)Cl)NC(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;115;Val;11857
OC(c1ccc(cc1)[N+](=O)[O-])CNC(C)C;98;Val;21328
Fc1ccc(c(c1)Cl)[N+](=O)[O-];35;Val;2326
CC(CCCC(C1CCC2C1(C)CCC1C2CC(C2(C1(C)CCC(C2)OC(=O)C)O)OC(=O)C)C)C;164;Val;12382
CCCCCc1ccc(cc1)C#Cc1ccc(cc1)OC;47;Val;802
Cc1ccccc1P(c1ccccc1C)c1ccccc1C;125;Val;8596
c1ccc(cc1)NNc1ccccc1;125;Val;7311
COC(=O)c1ccc(cc1OC)Br;33;Val;7595
Clc1cc(Cl)c(c(c1)Br)N;80;Val;2122
Clc1ccc(cc1)C(=O)c1ccncc1;108;Val;4251
BrCCc1ccc(cc1)CCBr;73;Val;11752
Cc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccc(cc1)F;173;Val;10633
O=C(OC(C)(C)C)Nc1ccncc1I;81;Val;4280
COC1C(O)C(OC2CCC3(C(C2)CCC2C3CCC3(C2(O)CCC3C2=CC(=O)OC2)C)C=O)OC(C1O)C;162.5;Val;21655
FC(Oc1cc(Br)ccc1O)(F)F;53;Val;4675
CCOC(=O)c1cc2CCc3c(-c2oc1=O)ccc(c3)OC;142;Val;10550
CCOC(=O)/C(=N\Nc1ccccc1)/C(=O)C(F)(F)F;81;Val;9967
COc1ccc(cc1)C=Nc1ccccc1;63;Val;7791
OCc1c(F)c(F)c(c(c1F)F)F;34;Val;1168
Oc1c(C)cccc1O;65;Val;4103
OC(=O)CC(C(=O)O)NC(=O)C;138.5;Val;24534
CC(=O)Nc1ccccc1O;208;Val;1857
CC(OC(=O)C1=C(C)NC(=S)NC1c1cccc(c1)[N+](=O)[O-])C;225;Val;11932
O=C(c1ccccc1)OCc1ccccc1;19;Val;6481
Clc1ccc(c(c1)N1C(=O)C2C(C1=O)ON=C2C(=O)c1ccc(cc1)[N+](=O)[O-])Cl;216;Val;10632
N#CC#CC#N;20.5;Val;18684
O=C(c1ccc(c(c1O)O)O)c1cc(O)c(c(c1)O)O;270;Val;22646
CC(NCCCC1(C(=O)N)c2ccccc2-c2c1cccc2)C;94.5;Val;22767
Fc1ccc(cc1)C(F)(F)F;-42;Val;5155
FC=C;-160.5;Val;21312
O=C=Nc1ccccc1[N+](=O)[O-];41;Val;23960
COc1cc[n+](cc1)[O-];102;Val;5359
CP(=S)(C)C;156;Val;8653
CC1CNCC(O1)C;-85;Val;15201
Clc1cc(Cl)cc(c1)I;57;Val;581
CC(=O)CC(=O)OC(C)C;-27;Val;7380
CCOC(=O)c1ccccc1B(O)O;132;Val;1013
CCO[Si](Cl)(Cl)Cl;-135;Val;24745
OC1Cc2c1cccc2;58;Val;12449
Nc1ccc(cc1)S(=O)(=O)Nc1nc(C)cc(n1)C;200;Val;8438
CC(c1cccc(c1)C(C)(C)C)(C)C;10;Val;553
COC(=O)c1ccc(c(c1)[N+](=O)[O-])OC;111;Val;7619
O=c1[nH]cc(c(=O)[nH]1)NC(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;251;Val;11853
OC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C;134;Val;7976
CCCCCCCCCCCCCCCCC=O;36;Val;23666
C/C(=N/Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])/C=C(/C#Cc1ccccc1)\C;198;Val;9736
OCCC#N;-46;Val;4020
COc1ccc(cc1)/C=C/c1cc(OC)cc(=O)o1;156;Val;25584
CO[C@@H]1O[C@H]([C@H](O1)C([N+](=O)[O-])([N+](=O)[O-])F)C([N+](=O)[O-])([N+](=O)[O-])F;100.4;Val;27248
CCOC(=O)C#Cc1cccc(c1)C#CC(=O)OCC;56;Val;12522
CCC(=O)OC;-88;Val;7695
OC(=O)Cc1ccc(cc1)S(=O)(=O)C;136;Val;4319
O=S1(=O)C[C@@H]2[C@H](C1)C=CC=C2;152;Val;9248
CCOC(=O)C(NP(=O)(C(NC(=O)CCCCN1C(=O)c2c(C1=O)cccc2)C)OC)CCC(=O)OCC;81;Val;10400
Clc1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])N;147;Val;17844
NC(=O)c1cnc2c(n1)cccc2;195;Val;12751
CCC1Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N;269.5;Val;18399
Cc1cccc(c1)NC(=O)c1ccccc1C(=O)O;150;Val;21056
CC(=O)OC1CCC2(C(C1)CC(=O)C1C2CCC2(C1CCC2=O)C)C;164;Val;11996
[O-][N+](=O)c1ccc(c2c1c(ccc2)/C=N/c1ccccc1)Br;232;Val;11713
OC(=O)C1CCCC1;-7;Val;6728
ClCCN(c1ccc(cc1)CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C1CCC2OC(=O)Cc1ccc(cc1)N(CCCl)CCCl)C)CCCl;52.5;Val;25519
CNCCc1ccc(c(c1)O)O;188.5;Val;21718
Nc1ncccc1OCc1ccccc1;93;Val;1909
OCCc1ccccn1;-8;Val;936
O=C(OC(C)(C)C)N[C@H](C(=O)O)C(O)C;79;Val;7996
COc1cc2CC(c2cc1C(C)C)C(=O)O;86;Val;10843
NNC(=O)OCc1ccc(cc1)OC;76;Val;5341
O=C1NCCN1c1ncc(s1)[N+](=O)[O-];261;Val;21372
O=Cc1c(Cl)cccc1Cl;71;Val;1738
c1ccc(nc1)N1CSc2n(C1)c(nn2)c1ccccc1;224;Val;12049
N#CCc1c[nH]c2c1cccc2;36;Val;25034
O=C1C(=O)c2ccccc2-c2c1cccc2;210;Val;6279
N#Cc1ccc(c(c1)[N+](=O)[O-])/C(=C/c1cccc(c1)/C=C(/c1ccc(cc1[N+](=O)[O-])C#N)\Cl)/Cl;268;Val;9484
O=C1CCC2(C(C1)CCC1=C2CCC2(C1CCC2=O)C)C;148;Val;10105
COc1ccc(cc1)S(=O)(=O)c1coc(c1)S(=O)(=O)N;117.5;Val;26132
C(NC(=O)C1=NC=NC1)Cc1cnc[nH]1;176;Val;10397
Fc1cccc(c1c1noc(c1C(=O)Cl)C)Cl;51;Val;3091
OCC12C(O)CC(CC2(O)CCC2C1C(O)CC1(C2(O)CCC1C1=CC(=O)OC1)C)O;236.5;Val;24969
O=C(C(=O)c1ccc(cc1)C)c1ccc(cc1)C;103;Val;4431
O=C1/C(=C/c2cc(n(c2C)c2ccc(cc2)C(F)(F)F)C)/S/C(=N\c2ccccc2)/N1c1ccccc1;226.5;Val;28355
CCCCCCCc1ccc(cc1)C(=O)O;102;Val;5439
CCOC(=O)c1[nH]nc(c1)c1ccco1;136;Val;7068
C=C1C2CCC3C(C1O)(C2)CCC1C23CCCC1(C)CN1C2OCC1;119.5;Val;25073
O=C1OC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C;236.5;Val;17004
COc1ccc(cc1N)C(F)(F)F;58;Val;2827
Fc1ccc(c(c1)O)N;138;Val;1999
COC(=O)c1ccc(cc1)C(=O)N;206;Val;14274
O=C1C[C@@H](C)[C@]2(C(=C1)CC[C@H](C2)C(=C)C)C;36;Val;14824
CC(c1ccc(cc1)OCC(=O)O)C;86;Val;5291
BrCC(=O)c1ccc(cc1)N1CCCC1;121;Val;2117
Cc1ccc2c(c1)cc(cc2)C;97;Val;1843
COC(=O)c1ccc2c(c1)OCO2;53;Val;23136
Oc1ccc2c(c1c1c(O)ccc3c1cccc3)cccc2;217;Val;747
OC(COc1cc(Cl)ccc1Cl)CNC(C)(C)C;82;Val;8800
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl;158;Val;3109
COc1ccccc1c1ccc(o1)/C=C/C(=O)c1ccccc1;99;Val;9581
CCOc1cccc2c1c(=O)c2=O;128;Val;10934
CC(=O)c1ccc(c(c1O)O)O;171;Val;1196
COc1ccc(c(c1)O)C(=O)c1ccc(cc1O)OC;135;Val;1137
CC(c1cccc2c1cccc2)C;-16;Val;17784
O=C(C(F)(F)F)CC(=O)c1ccco1;21;Val;4386
O=C(Nc1ccc(cc1)C)Cc1ccc(cc1)C;163;Val;12262
Cc1ccc(cc1)/N=C/c1ccccc1;35;Val;23882
c1ccc(cc1)c1csc(n1)c1cccnc1;54;Val;5548
O=Cc1c(F)ccc(c1F)Br;55;Val;3669
OC(=O)C(Oc1ccc(cc1)C1CC1(Cl)Cl)(C)C;115;Val;22058
CCOCC;-116;Val;6838
CC(=O)OC1CCC2(C(=CC(=O)C3C2CCC2(C3CCC2OCc2ccccc2)C)C1)C;203;Val;12006
CCC(=O)c1ccc(cc1)OC;28;Val;5357
Cn1ccc(=O)c2c1cccc2;152;Val;21084
COc1ccc(cc1)OCC(=O)O;111;Val;5351
OC(=O)CC1CC(=O)OC1C(=O)O;159;Val;11271
OB(c1cscc1)O;167;Val;8535
COC(=O)[C@@H]1C[C@H]2N([C@]31C(=O)c1c4c3cccc4ccc1)CCC2;144.85;Val;27065
OC(=O)Cc1csc2c1cccc2;110;Val;6441
[2H]C(S(=O)C([2H])([2H])[2H])([2H])[2H];18.4;Val;15626
CCC1(CC)OC(=O)C2CCC1(C)OC2(C)C;90;Val;11386
CCOC(=O)CNC(c1ccccc1)(c1ccccc1)c1ccccc1;114;Val;8170
CC(=CCN1CCC2(C(C1Cc1c2cc(cc1)O)C)C)C;146.3;Val;21662
CC(O)C;-90;Val;3050
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(cc1C)C;184;Val;22659
CC1=CC(=O)C(C(=O)O1)C(=O)C;111;Val;6757
O=C1Nc2c(C1=O)cccc2Cl;189.85;Val;27099
O=C1OC(=O)c2c1c(Br)c(c(c2Br)Br)Br;275;Val;19015
CCCCOC=C;-113;Val;8019
OOC(CCC(OO)(C)C)(C)C;105;Val;25105
CCOP(=S)(Oc1ccc(=O)n(n1)c1ccccc1)OCC;55;Val;20278
CC(=C)OC(=O)C;-93;Val;7376
